,hotel_name,price,reviews,rating,url,key
1603,Yitel Beijing Zhongguancun Software Park,70.0,29.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d1450075-Reviews-Yitel_Beijing_Zhongguancun_Software_Park-Beijing.html,Beijing
1604,Recumbent Buddha Temple Hotel,111.0,21.0,4.0,http://www.tripadvisor.com/Hotel_Review-g294212-d1048224-Reviews-Recumbent_Buddha_Temple_Hotel-Beijing.html,Beijing
1605,Lia! Beijing Hotel,119.0,9.0,4.0,http://www.tripadvisor.com/Hotel_Review-g294212-d5512636-Reviews-Lia_Beijing_Hotel-Beijing.html,Beijing
1606,Travelerinn He Ping Li Hotel,75.0,23.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d1159027-Reviews-Travelerinn_He_Ping_Li_Hotel-Beijing.html,Beijing
1607,Rong Courtyard Boutique Hotel,84.0,3.0,4.5,http://www.tripadvisor.com/Hotel_Review-g294212-d11917900-Reviews-Rong_Courtyard_Boutique_Hotel-Beijing.html,Beijing
1608,Fifth Ring Hotel Beijing,93.0,124.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d299530-Reviews-Fifth_Ring_Hotel_Beijing-Beijing.html,Beijing
1609,Guorun Commercial Hotel,51.0,20.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d1028567-Reviews-Guorun_Commercial_Hotel-Beijing.html,Beijing
1610,Tianyou Hotel,93.0,21.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d1027360-Reviews-Tianyou_Hotel-Beijing.html,Beijing
1611,Youth Holiday Hotel (Beijing Yizhuang),62.0,28.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d1035946-Reviews-Youth_Holiday_Hotel_Beijing_Yizhuang-Beijing.html,Beijing
1612,Super 8 Beijing Dong SI,32.0,203.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d614756-Reviews-Super_8_Beijing_Dong_SI-Beijing.html,Beijing
1613,Tailaoshan International Business Hotel,64.0,61.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d1035759-Reviews-Tailaoshan_International_Business_Hotel-Beijing.html,Beijing
1614,Tulip Hot Spring Garden Hotel Beijing,43.0,44.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d814729-Reviews-Tulip_Hot_Spring_Garden_Hotel_Beijing-Beijing.html,Beijing
1615,Yangqiao Hotel,72.0,48.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d553657-Reviews-Yangqiao_Hotel-Beijing.html,Beijing
1616,The Ordos Hotel,102.0,14.0,4.0,http://www.tripadvisor.com/Hotel_Review-g294212-d1172463-Reviews-The_Ordos_Hotel-Beijing.html,Beijing
1617,Zhonghang Airport Hotel,57.0,18.0,4.0,http://www.tripadvisor.com/Hotel_Review-g294212-d1194313-Reviews-Zhonghang_Airport_Hotel-Beijing.html,Beijing
1618,GreenTree Alliance Beijing Asian Sports Village Hotel,46.0,17.0,4.0,http://www.tripadvisor.com/Hotel_Review-g294212-d1605785-Reviews-GreenTree_Alliance_Beijing_Asian_Sports_Village_Hotel-Beijing.html,Beijing
1619,Starway Xingyue Liangma Hotel,52.0,32.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d1146210-Reviews-Starway_Xingyue_Liangma_Hotel-Beijing.html,Beijing
1620,Xingtiandi International Hotel,93.0,3.0,4.5,http://www.tripadvisor.com/Hotel_Review-g294212-d12149774-Reviews-Xingtiandi_International_Hotel-Beijing.html,Beijing
1621,Hanting Express Beijing Railway South Station 2nd,47.0,8.0,4.0,http://www.tripadvisor.com/Hotel_Review-g294212-d3138765-Reviews-Hanting_Express_Beijing_Railway_South_Station_2nd-Beijing.html,Beijing
1622,Let’S Go Cafe,53.0,2.0,5.0,http://www.tripadvisor.com/Hotel_Review-g294212-d13108870-Reviews-Let_S_Go_Cafe-Beijing.html,Beijing
1623,Starway Xingyue Liangma Hotel,52.0,32.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d1146210-Reviews-Starway_Xingyue_Liangma_Hotel-Beijing.html,Beijing
1624,Yangqiao Hotel,72.0,48.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d553657-Reviews-Yangqiao_Hotel-Beijing.html,Beijing
1625,The Ordos Hotel,102.0,14.0,4.0,http://www.tripadvisor.com/Hotel_Review-g294212-d1172463-Reviews-The_Ordos_Hotel-Beijing.html,Beijing
1626,Zhonghang Airport Hotel,57.0,18.0,4.0,http://www.tripadvisor.com/Hotel_Review-g294212-d1194313-Reviews-Zhonghang_Airport_Hotel-Beijing.html,Beijing
1627,GreenTree Alliance Beijing Temple of Earth Hotel,42.0,52.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d1236937-Reviews-GreenTree_Alliance_Beijing_Temple_of_Earth_Hotel-Beijing.html,Beijing
1628,Beijing Wangfujing Donghua Hotel,40.0,21.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d1027854-Reviews-Beijing_Wangfujing_Donghua_Hotel-Beijing.html,Beijing
1629,7 Days Inn Beijing Lize Bridge,36.0,31.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d1419785-Reviews-7_Days_Inn_Beijing_Lize_Bridge-Beijing.html,Beijing
1630,Baolinxuan International Hotel,61.0,38.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d1235578-Reviews-Baolinxuan_International_Hotel-Beijing.html,Beijing
1631,Luhong Guesthouse,147.0,7.0,4.5,http://www.tripadvisor.com/Hotel_Review-g294212-d1031922-Reviews-Luhong_Guesthouse-Beijing.html,Beijing
1632,Temporary Imperial city Hotel,61.0,8.0,4.5,http://www.tripadvisor.com/Hotel_Review-g294212-d1793114-Reviews-Temporary_Imperial_city_Hotel-Beijing.html,Beijing
1633,Sunshine JiaYu Golden Hotel,76.0,27.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d1340056-Reviews-Sunshine_JiaYu_Golden_Hotel-Beijing.html,Beijing
1634,Xinhualian Lijing Spa Hotel,113.0,5.0,4.0,http://www.tripadvisor.com/Hotel_Review-g294212-d10121730-Reviews-Xinhualian_Lijing_Spa_Hotel-Beijing.html,Beijing
1635,Jumanyuan Folk Inn,31.0,4.0,4.5,http://www.tripadvisor.com/Hotel_Review-g294212-d7050729-Reviews-Jumanyuan_Folk_Inn-Beijing.html,Beijing
1636,Beijing Leo Great Wall Hostel,40.0,5.0,4.0,http://www.tripadvisor.com/Hotel_Review-g294212-d6998322-Reviews-Beijing_Leo_Great_Wall_Hostel-Beijing.html,Beijing
1637,Shiteng Hotel Beijing,57.0,14.0,4.0,http://www.tripadvisor.com/Hotel_Review-g294212-d1343009-Reviews-Shiteng_Hotel_Beijing-Beijing.html,Beijing
1638,Hanting Express Beijing Majiapu,41.0,14.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d1435959-Reviews-Hanting_Express_Beijing_Majiapu-Beijing.html,Beijing
1639,Hanting Express Beijing Huayuanqiao,58.0,8.0,4.0,http://www.tripadvisor.com/Hotel_Review-g294212-d2333420-Reviews-Hanting_Express_Beijing_Huayuanqiao-Beijing.html,Beijing
1640,Zhongyin Hotel,61.0,11.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d1417876-Reviews-Zhongyin_Hotel-Beijing.html,Beijing
1641,Super 8 Beijing Fang Zhuang Station,28.0,50.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d648035-Reviews-Super_8_Beijing_Fang_Zhuang_Station-Beijing.html,Beijing
1642,7 Days Inn Beijing Shunyi Capital Airport,25.0,9.0,4.0,http://www.tripadvisor.com/Hotel_Review-g294212-d2444513-Reviews-7_Days_Inn_Beijing_Shunyi_Capital_Airport-Beijing.html,Beijing
1643,Jinjiang Inn Beijing Xinhua East Street Guyunhe,30.0,12.0,4.0,http://www.tripadvisor.com/Hotel_Review-g294212-d1984968-Reviews-Jinjiang_Inn_Beijing_Xinhua_East_Street_Guyunhe-Beijing.html,Beijing
1644,BUPT Hotel,253.0,33.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d619910-Reviews-BUPT_Hotel-Beijing.html,Beijing
1648,Dongchang'an Business Hotel Beijing Baijiazhuang Road,39.0,39.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d604476-Reviews-Dongchang_an_Business_Hotel_Beijing_Baijiazhuang_Road-Beijing.html,Beijing
1650,Home Inn Beijing Capital Airport Terminal 3,37.0,19.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d6633184-Reviews-Home_Inn_Beijing_Capital_Airport_Terminal_3-Beijing.html,Beijing
1651,Ji Hotel Beijing Changping Longshui Road,72.0,6.0,4.0,http://www.tripadvisor.com/Hotel_Review-g294212-d1440026-Reviews-Ji_Hotel_Beijing_Changping_Longshui_Road-Beijing.html,Beijing
1652,Beijing Jiang Su Plaza,89.0,27.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d1041929-Reviews-Beijing_Jiang_Su_Plaza-Beijing.html,Beijing
1653,Super 8 Hotel Beijing Li Shui Qiao,43.0,5.0,4.5,http://www.tripadvisor.com/Hotel_Review-g294212-d3742424-Reviews-Super_8_Hotel_Beijing_Li_Shui_Qiao-Beijing.html,Beijing
1654,Saint Angel Hotel,58.0,36.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d1027349-Reviews-Saint_Angel_Hotel-Beijing.html,Beijing
1680,Olympic Airportel Hotel,67.0,123.0,3.0,http://www.tripadvisor.com/Hotel_Review-g294212-d1413161-Reviews-Olympic_Airportel_Hotel-Beijing.html,Beijing
1681,GreenTree Inn Beijing Caishikou,46.0,22.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d1027634-Reviews-GreenTree_Inn_Beijing_Caishikou-Beijing.html,Beijing
1682,Dong Chang An Hotel,51.0,56.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d585400-Reviews-Dong_Chang_An_Hotel-Beijing.html,Beijing
1683,Home Express Beijing Gongti Landao,73.0,14.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d610717-Reviews-Home_Express_Beijing_Gongti_Landao-Beijing.html,Beijing
1684,Hanting Express Beijing Panjiayuan,48.0,9.0,4.0,http://www.tripadvisor.com/Hotel_Review-g294212-d1344808-Reviews-Hanting_Express_Beijing_Panjiayuan-Beijing.html,Beijing
1685,Beijing National Jade Hotel,114.0,47.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d597833-Reviews-Beijing_National_Jade_Hotel-Beijing.html,Beijing
1686,Hanting Express Hotel Beijing Lishuiqiao,42.0,6.0,4.0,http://www.tripadvisor.com/Hotel_Review-g294212-d2436154-Reviews-Hanting_Express_Hotel_Beijing_Lishuiqiao-Beijing.html,Beijing
1687,Beijing International Bamboo and Rattan Tower,69.0,34.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d583529-Reviews-Beijing_International_Bamboo_and_Rattan_Tower-Beijing.html,Beijing
1688,Beijing Joyful Courtyard Hotel,102.0,5.0,4.0,http://www.tripadvisor.com/Hotel_Review-g294212-d6494591-Reviews-Beijing_Joyful_Courtyard_Hotel-Beijing.html,Beijing
1689,Hanting Express Beijing Liufang,48.0,5.0,4.5,http://www.tripadvisor.com/Hotel_Review-g294212-d2078586-Reviews-Hanting_Express_Beijing_Liufang-Beijing.html,Beijing
1690,Guo'ao Xiangju Inn,153.0,2.0,4.5,http://www.tripadvisor.com/Hotel_Review-g294212-d11808573-Reviews-Guo_ao_Xiangju_Inn-Beijing.html,Beijing
1691,Home Inn Beijing Jianxiang Bridge,48.0,6.0,4.0,http://www.tripadvisor.com/Hotel_Review-g294212-d2157012-Reviews-Home_Inn_Beijing_Jianxiang_Bridge-Beijing.html,Beijing
1692,Discovery Youth Hostel,29.0,22.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d1203961-Reviews-Discovery_Youth_Hostel-Beijing.html,Beijing
1693,Hanting Express Beijing Sihui,37.0,3.0,4.5,http://www.tripadvisor.com/Hotel_Review-g294212-d5785123-Reviews-Hanting_Express_Beijing_Sihui-Beijing.html,Beijing
1694,Jinjiang Inn Beijing Dongzhimen Diplomatic District,53.0,20.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d1425715-Reviews-Jinjiang_Inn_Beijing_Dongzhimen_Diplomatic_District-Beijing.html,Beijing
1695,GreenTree Inn Beijing Yanqing Gaota Road Express Hotel,26.0,2.0,4.5,http://www.tripadvisor.com/Hotel_Review-g294212-d6556382-Reviews-GreenTree_Inn_Beijing_Yanqing_Gaota_Road_Express_Hotel-Beijing.html,Beijing
1696,Hanting Express Beijing the South Gate of the Temple of Heaven,51.0,2.0,4.5,http://www.tripadvisor.com/Hotel_Review-g294212-d3843716-Reviews-Hanting_Express_Beijing_the_South_Gate_of_the_Temple_of_Heaven-Beijing.html,Beijing
1697,Far East International Hotel Beijing,39.0,141.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d324486-Reviews-Far_East_International_Hotel_Beijing-Beijing.html,Beijing
1698,Jinjiang Inn Beijing Yizhuang Jinghai 2nd Road,47.0,2.0,4.5,http://www.tripadvisor.com/Hotel_Review-g294212-d7320750-Reviews-Jinjiang_Inn_Beijing_Yizhuang_Jinghai_2nd_Road-Beijing.html,Beijing
1699,Sky-Line Resort,61.0,8.0,4.0,http://www.tripadvisor.com/Hotel_Review-g294212-d674212-Reviews-Sky_Line_Resort-Beijing.html,Beijing
1700,Hanting Express Beijing Capital Airport,48.0,7.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d3861259-Reviews-Hanting_Express_Beijing_Capital_Airport-Beijing.html,Beijing
1701,Home Inn Beijing Jianguomen,49.0,16.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d1186829-Reviews-Home_Inn_Beijing_Jianguomen-Beijing.html,Beijing
1702,Jinjiang Inn Beijing Zhushikou,48.0,7.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d2470013-Reviews-Jinjiang_Inn_Beijing_Zhushikou-Beijing.html,Beijing
1703,Yiba Apartment Hotel,40.0,3.0,4.5,http://www.tripadvisor.com/Hotel_Review-g294212-d2238857-Reviews-Yiba_Apartment_Hotel-Beijing.html,Beijing
1704,Zhengyilu Hotel,52.0,10.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d623241-Reviews-Zhengyilu_Hotel-Beijing.html,Beijing
1709,Beijing Zi Long Hotel,67.0,38.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d606463-Reviews-Beijing_Zi_Long_Hotel-Beijing.html,Beijing
1710,Olympic Airportel Hotel,67.0,123.0,3.0,http://www.tripadvisor.com/Hotel_Review-g294212-d1413161-Reviews-Olympic_Airportel_Hotel-Beijing.html,Beijing
1711,GreenTree Inn Beijing Caishikou,46.0,22.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d1027634-Reviews-GreenTree_Inn_Beijing_Caishikou-Beijing.html,Beijing
1712,Hanting Express Beijing Liufang,48.0,5.0,4.5,http://www.tripadvisor.com/Hotel_Review-g294212-d2078586-Reviews-Hanting_Express_Beijing_Liufang-Beijing.html,Beijing
1713,Guo'ao Xiangju Inn,153.0,2.0,4.5,http://www.tripadvisor.com/Hotel_Review-g294212-d11808573-Reviews-Guo_ao_Xiangju_Inn-Beijing.html,Beijing
1714,Home Inn Beijing Jianxiang Bridge,48.0,6.0,4.0,http://www.tripadvisor.com/Hotel_Review-g294212-d2157012-Reviews-Home_Inn_Beijing_Jianxiang_Bridge-Beijing.html,Beijing
1715,The Royal Palace Hotel,55.0,19.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d1027463-Reviews-The_Royal_Palace_Hotel-Beijing.html,Beijing
1716,Silver Spring Tower,54.0,7.0,4.0,http://www.tripadvisor.com/Hotel_Review-g294212-d617361-Reviews-Silver_Spring_Tower-Beijing.html,Beijing
1717,Hanting Express Beijing Sihui,37.0,3.0,4.5,http://www.tripadvisor.com/Hotel_Review-g294212-d5785123-Reviews-Hanting_Express_Beijing_Sihui-Beijing.html,Beijing
1718,Jinjiang Inn Beijing Dongzhimen Diplomatic District,53.0,20.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d1425715-Reviews-Jinjiang_Inn_Beijing_Dongzhimen_Diplomatic_District-Beijing.html,Beijing
1719,Yitel Hotel Beijing Shijingshan Wanda Plaza,59.0,9.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d1890490-Reviews-Yitel_Hotel_Beijing_Shijingshan_Wanda_Plaza-Beijing.html,Beijing
1720,Gubeishui Town Great Wall Hostel,134.0,2.0,5.0,http://www.tripadvisor.com/Hotel_Review-g294212-d7272460-Reviews-Gubeishui_Town_Great_Wall_Hostel-Beijing.html,Beijing
1721,Hanting Express Beijing the South Gate of the Temple of Heaven,51.0,2.0,4.5,http://www.tripadvisor.com/Hotel_Review-g294212-d3843716-Reviews-Hanting_Express_Beijing_the_South_Gate_of_the_Temple_of_Heaven-Beijing.html,Beijing
1722,CFGC Grand Hotel,51.0,7.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d2084798-Reviews-CFGC_Grand_Hotel-Beijing.html,Beijing
1723,Xinhuayuan Hotel,42.0,14.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d1414289-Reviews-Xinhuayuan_Hotel-Beijing.html,Beijing
1724,Far East International Hotel Beijing,39.0,141.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d324486-Reviews-Far_East_International_Hotel_Beijing-Beijing.html,Beijing
1725,Lotus Thai,71.0,10.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d1953336-Reviews-Lotus_Thai-Beijing.html,Beijing
1726,Jinjiang Inn Beijing Yizhuang Jinghai 2nd Road,47.0,2.0,4.5,http://www.tripadvisor.com/Hotel_Review-g294212-d7320750-Reviews-Jinjiang_Inn_Beijing_Yizhuang_Jinghai_2nd_Road-Beijing.html,Beijing
1727,Sky-Line Resort,61.0,8.0,4.0,http://www.tripadvisor.com/Hotel_Review-g294212-d674212-Reviews-Sky_Line_Resort-Beijing.html,Beijing
1728,Haoting International Hotel,73.0,11.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d3186815-Reviews-Haoting_International_Hotel-Beijing.html,Beijing
1729,Beijing Zi Long Hotel,67.0,38.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d606463-Reviews-Beijing_Zi_Long_Hotel-Beijing.html,Beijing
1730,Hanting Express Beijing Capital Airport,48.0,7.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d3861259-Reviews-Hanting_Express_Beijing_Capital_Airport-Beijing.html,Beijing
1731,Century Sunshine Holiday Hotel,32.0,14.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d1417872-Reviews-Century_Sunshine_Holiday_Hotel-Beijing.html,Beijing
1732,Jun An Hotel,61.0,49.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d1047699-Reviews-Jun_An_Hotel-Beijing.html,Beijing
1733,Home Inn Beijing Jianguomen,49.0,16.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d1186829-Reviews-Home_Inn_Beijing_Jianguomen-Beijing.html,Beijing
1734,Jinjiang Inn Beijing Zhushikou,48.0,7.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d2470013-Reviews-Jinjiang_Inn_Beijing_Zhushikou-Beijing.html,Beijing
1735,Yiba Apartment Hotel,40.0,3.0,4.5,http://www.tripadvisor.com/Hotel_Review-g294212-d2238857-Reviews-Yiba_Apartment_Hotel-Beijing.html,Beijing
1736,7 Days Inn Beijing Huilongguan,39.0,3.0,4.5,http://www.tripadvisor.com/Hotel_Review-g294212-d4081647-Reviews-7_Days_Inn_Beijing_Huilongguan-Beijing.html,Beijing
1737,Discovery Youth Hostel,29.0,22.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d1203961-Reviews-Discovery_Youth_Hostel-Beijing.html,Beijing
1738,GreenTree Inn Beijing Yanqing Gaota Road Express Hotel,26.0,2.0,4.5,http://www.tripadvisor.com/Hotel_Review-g294212-d6556382-Reviews-GreenTree_Inn_Beijing_Yanqing_Gaota_Road_Express_Hotel-Beijing.html,Beijing
1739,Hanting Express Beijing Pinggu Shiji Square,23.0,4.0,4.5,http://www.tripadvisor.com/Hotel_Review-g294212-d2426610-Reviews-Hanting_Express_Beijing_Pinggu_Shiji_Square-Beijing.html,Beijing
1740,Jinjiang Inn Beijing Capital International Airport,45.0,26.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d4683604-Reviews-Jinjiang_Inn_Beijing_Capital_International_Airport-Beijing.html,Beijing
1741,7 Days Inn Beijing Shoudu Airport,23.0,3.0,4.0,http://www.tripadvisor.com/Hotel_Review-g294212-d4086411-Reviews-7_Days_Inn_Beijing_Shoudu_Airport-Beijing.html,Beijing
1742,Zhaoshi Shanju Hotel,32.0,2.0,4.5,http://www.tripadvisor.com/Hotel_Review-g294212-d2327744-Reviews-Zhaoshi_Shanju_Hotel-Beijing.html,Beijing
1743,Together Hostel,40.0,4.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d13187777-Reviews-Together_Hostel-Beijing.html,Beijing
1744,Hyatt Place Beijing Daxing,102.0,3.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d15587589-Reviews-Hyatt_Place_Beijing_Daxing-Beijing.html,Beijing
1745,Beijing Millennium Youth Hotel,61.0,4.0,4.0,http://www.tripadvisor.com/Hotel_Review-g294212-d1438605-Reviews-Beijing_Millennium_Youth_Hotel-Beijing.html,Beijing
1746,Zhengyilu Hotel,52.0,10.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d623241-Reviews-Zhengyilu_Hotel-Beijing.html,Beijing
1747,Huaqing Spa Hotel,29.0,15.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d1194065-Reviews-Huaqing_Spa_Hotel-Beijing.html,Beijing
1748,Hanting Express Beijing Sanyuan Bridge,60.0,2.0,5.0,http://www.tripadvisor.com/Hotel_Review-g294212-d4443459-Reviews-Hanting_Express_Beijing_Sanyuan_Bridge-Beijing.html,Beijing
1749,Dongchang'an Business Hotel Beijing Shuangjing,39.0,8.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d2230279-Reviews-Dongchang_an_Business_Hotel_Beijing_Shuangjing-Beijing.html,Beijing
1750,Golden Oasis Hotel,104.0,20.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d1027938-Reviews-Golden_Oasis_Hotel-Beijing.html,Beijing
1751,Jinziyin Business Hotel,22.0,5.0,4.0,http://www.tripadvisor.com/Hotel_Review-g294212-d2070547-Reviews-Jinziyin_Business_Hotel-Beijing.html,Beijing
1752,Anzhen Plaza,85.0,11.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d1026317-Reviews-Anzhen_Plaza-Beijing.html,Beijing
1753,Tangshan Hotel,91.0,29.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d603375-Reviews-Tangshan_Hotel-Beijing.html,Beijing
1754,Hanting Express Beijing Zhongguancun Renmin College,72.0,6.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d3861856-Reviews-Hanting_Express_Beijing_Zhongguancun_Renmin_College-Beijing.html,Beijing
1755,Henan Business Hotel,57.0,9.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d1782872-Reviews-Henan_Business_Hotel-Beijing.html,Beijing
1756,Jingdu Guilong Hotel,67.0,6.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d6730478-Reviews-Jingdu_Guilong_Hotel-Beijing.html,Beijing
1757,Hanting Express Beijing Changping Beiqijia,28.0,2.0,5.0,http://www.tripadvisor.com/Hotel_Review-g294212-d3861135-Reviews-Hanting_Express_Beijing_Changping_Beiqijia-Beijing.html,Beijing
1758,Jinjiang Inn Beijing Tongzhou Beiyuan,41.0,4.0,4.0,http://www.tripadvisor.com/Hotel_Review-g294212-d4036353-Reviews-Jinjiang_Inn_Beijing_Tongzhou_Beiyuan-Beijing.html,Beijing
1759,Beiluo Guxiang Tingyuan Inn,77.0,1.0,5.0,http://www.tripadvisor.com/Hotel_Review-g294212-d11670997-Reviews-Beiluo_Guxiang_Tingyuan_Inn-Beijing.html,Beijing
1760,Honglu Mountain House,33.0,12.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d1605779-Reviews-Honglu_Mountain_House-Beijing.html,Beijing
1761,Jiuhua Villa Grand Emerald Bay Spa Center,99.0,1.0,5.0,http://www.tripadvisor.com/Hotel_Review-g294212-d10121704-Reviews-Jiuhua_Villa_Grand_Emerald_Bay_Spa_Center-Beijing.html,Beijing
1762,Home Inn Beijing Capital Normal University Beiwa East Street,59.0,3.0,4.0,http://www.tripadvisor.com/Hotel_Review-g294212-d2344469-Reviews-Home_Inn_Beijing_Capital_Normal_University_Beiwa_East_Street-Beijing.html,Beijing
1763,Xin Jin Shan Hotel,63.0,2.0,4.5,http://www.tripadvisor.com/Hotel_Review-g294212-d3477308-Reviews-Xin_Jin_Shan_Hotel-Beijing.html,Beijing
1764,7 Days Inn Beijing South Railway Station 2,35.0,4.0,4.0,http://www.tripadvisor.com/Hotel_Review-g294212-d2327727-Reviews-7_Days_Inn_Beijing_South_Railway_Station_2-Beijing.html,Beijing
1765,Jinyu Fengshan Training Center,46.0,3.0,4.0,http://www.tripadvisor.com/Hotel_Review-g294212-d6822430-Reviews-Jinyu_Fengshan_Training_Center-Beijing.html,Beijing
1766,GreenTree Inn Beijing Guozhan,36.0,7.0,4.0,http://www.tripadvisor.com/Hotel_Review-g294212-d1027930-Reviews-GreenTree_Inn_Beijing_Guozhan-Beijing.html,Beijing
1767,Jindilai Hotel,49.0,5.0,4.0,http://www.tripadvisor.com/Hotel_Review-g294212-d1504078-Reviews-Jindilai_Hotel-Beijing.html,Beijing
1768,Home Inn Beijing Yizhuang Yongchang South Road,48.0,3.0,4.5,http://www.tripadvisor.com/Hotel_Review-g294212-d2455620-Reviews-Home_Inn_Beijing_Yizhuang_Yongchang_South_Road-Beijing.html,Beijing
1769,Laolaojia Hotel,475.0,1.0,5.0,http://www.tripadvisor.com/Hotel_Review-g294212-d12134556-Reviews-Laolaojia_Hotel-Beijing.html,Beijing
1770,Daizhu Dongfang Meiren,113.0,4.0,4.0,http://www.tripadvisor.com/Hotel_Review-g294212-d11890113-Reviews-Daizhu_Dongfang_Meiren-Beijing.html,Beijing
1771,Jinglin Hotel,107.0,39.0,3.0,http://www.tripadvisor.com/Hotel_Review-g294212-d535924-Reviews-Jinglin_Hotel-Beijing.html,Beijing
1772,Guanqi Hotel Beijing Branch,46.0,8.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d2138521-Reviews-Guanqi_Hotel_Beijing_Branch-Beijing.html,Beijing
1773,Hampton by Hilton Beijing Fangshan,90.0,5.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d12990932-Reviews-Hampton_by_Hilton_Beijing_Fangshan-Beijing.html,Beijing
1774,Lavande Beijing Shunyi Metro Station,55.0,5.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d10050501-Reviews-Lavande_Beijing_Shunyi_Metro_Station-Beijing.html,Beijing
1775,Starway Hotel Beijing Majuqiao,37.0,7.0,4.0,http://www.tripadvisor.com/Hotel_Review-g294212-d1524469-Reviews-Starway_Hotel_Beijing_Majuqiao-Beijing.html,Beijing
1776,Hanting Express Beijing Huixin Dongqiao,52.0,9.0,3.5,http://www.tripadvisor.com/Hotel_Review-g294212-d1316222-Reviews-Hanting_Express_Beijing_Huixin_Dongqiao-Beijing.html,Beijing
