booking_provider,checkIn,checkOut,hotel_features,hotel_name,locality,no_of_deals,price_per_night,reviews,tripadvisor_rating,url
Expedia.com,2019/03/29,2019/03/30,"Visit hotel website,Free Wifi,Fitness center",Avalon Hotel,new york,15,$165,2103 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d99387-Reviews-Avalon_Hotel-New_York_City_New_York.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant,Room service","Club Quarters Hotel, Wall Street",new york,16,$149,2195 ,4 ,http://www.tripadvisor.com/Hotel_Review-g60763-d217623-Reviews-Club_Quarters_Hotel_Wall_Street-New_York_City_New_York.html
Expedia.com,2019/03/29,2019/03/30,"Visit hotel website,Free Wifi,Room service,Fitness center",Fifty Hotel & Suites by Affinia,new york,15,$179,1882 ,4 ,http://www.tripadvisor.com/Hotel_Review-g60763-d502408-Reviews-Fifty_Hotel_Suites_by_Affinia-New_York_City_New_York.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Bar/Lounge",Pod Times Square,new york,12,$159,713 ,4 ,http://www.tripadvisor.com/Hotel_Review-g60763-d12551350-Reviews-Pod_Times_Square-New_York_City_New_York.html
Orbitz.com,2019/03/29,2019/03/30,"Visit hotel website,Restaurant,Room service,Bar/Lounge",Hotel Riu Plaza New York Times Square,new york,19,$233,3708 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d8515751-Reviews-Hotel_Riu_Plaza_New_York_Times_Square-New_York_City_New_York.html
Booking.com,2019/03/29,2019/03/30,"Visit hotel website,Free Wifi,Restaurant,Room service",Cambria Hotel New York - Chelsea,new york,17,$159,1233 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d7130807-Reviews-Cambria_Hotel_New_York_Chelsea-New_York_City_New_York.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Fitness center",The Tuscany - A St Giles Signature Hotel,new york,13,$194,2247 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d93431-Reviews-The_Tuscany_A_St_Giles_Signature_Hotel-New_York_City_New_York.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant,Room service","Club Quarters Hotel, World Trade Center",new york,13,$149,1993 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d1595302-Reviews-Club_Quarters_Hotel_World_Trade_Center-New_York_City_New_York.html
Booking.com,2019/03/29,2019/03/30,"Visit hotel website,Free Wifi,Fitness center",Crowne Plaza HY36 Midtown Manhattan,new york,15,$165,669 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d11854022-Reviews-Crowne_Plaza_HY36_Midtown_Manhattan-New_York_City_New_York.html
Orbitz.com,2019/03/29,2019/03/30,"Visit hotel website,Room service,Bar/Lounge,Free Internet",The Marcel at Gramercy,new york,16,$152,3977 ,4 ,http://www.tripadvisor.com/Hotel_Review-g60763-d99382-Reviews-The_Marcel_at_Gramercy-New_York_City_New_York.html
Booking.com,2019/03/29,2019/03/30,"Visit hotel website,Restaurant,Room service,Bar/Lounge",Park Lane Hotel,new york,15,$160,8321 ,4 ,http://www.tripadvisor.com/Hotel_Review-g60763-d93579-Reviews-Park_Lane_Hotel-New_York_City_New_York.html
Booking.com,2019/03/29,2019/03/30,"Visit hotel website,Free Wifi",Hotel 32 32,new york,12,$145,752 ,4 ,http://www.tripadvisor.com/Hotel_Review-g60763-d6733290-Reviews-Hotel_32_32-New_York_City_New_York.html
Booking.com,2019/03/29,2019/03/30,"Visit hotel website,Free Wifi,Restaurant,Room service",The Bryant Park Hotel,new york,18,$265,4173 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d224214-Reviews-The_Bryant_Park_Hotel-New_York_City_New_York.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Fitness center",Hotel Belleclaire,new york,12,$199,4142 ,4 ,http://www.tripadvisor.com/Hotel_Review-g60763-d93390-Reviews-Hotel_Belleclaire-New_York_City_New_York.html
Booking.com,2019/03/29,2019/03/30,"Visit hotel website,Free Wifi,Breakfast included,Restaurant",Sanctuary Hotel New York Times Square,new york,14,$169,4453 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d93525-Reviews-Sanctuary_Hotel_New_York_Times_Square-New_York_City_New_York.html
Hilton.com,2019/03/29,2019/03/30,"Visit hotel website,Restaurant,Room service,Bar/Lounge",Hilton Times Square,new york,15,$219,7855 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d208453-Reviews-Hilton_Times_Square-New_York_City_New_York.html
Booking.com,2019/03/29,2019/03/30,"Visit hotel website,Restaurant,Room service,Bar/Lounge",Omni Berkshire Place,new york,19,$179,4607 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d113300-Reviews-Omni_Berkshire_Place-New_York_City_New_York.html
Expedia.com,2019/03/29,2019/03/30,"Visit hotel website,Free Wifi,Restaurant,Room service",Sofitel New York,new york,18,$239,7243 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d208454-Reviews-Sofitel_New_York-New_York_City_New_York.html
Booking.com,2019/03/29,2019/03/30,"Visit hotel website,Free Wifi,Breakfast included,Restaurant",The Pearl Hotel,new york,13,$188,2621 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d1888977-Reviews-The_Pearl_Hotel-New_York_City_New_York.html
Booking.com,2019/03/29,2019/03/30,"Visit hotel website,Restaurant,Room service,Bar/Lounge",Millennium Hilton New York One UN Plaza,new york,20,$179,976 ,4 ,http://www.tripadvisor.com/Hotel_Review-g60763-d209382-Reviews-Millennium_Hilton_New_York_One_UN_Plaza-New_York_City_New_York.html
Expedia.com,2019/03/29,2019/03/30,"Visit hotel website,Restaurant,Bar/Lounge,Fitness center",New York Marriott Marquis,new york,19,$299,12526 ,4 ,http://www.tripadvisor.com/Hotel_Review-g60763-d93507-Reviews-New_York_Marriott_Marquis-New_York_City_New_York.html
Expedia.com,2019/03/29,2019/03/30,"Visit hotel website,Free Wifi,Restaurant,Room service",Hyatt Centric Times Square New York,new york,22,$219,5156 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d4799063-Reviews-Hyatt_Centric_Times_Square_New_York-New_York_City_New_York.html
Expedia.com,2019/03/29,2019/03/30,"Visit hotel website,Free Wifi,Restaurant,Room service",World Center Hotel,new york,10,$149,1223 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d1553789-Reviews-World_Center_Hotel-New_York_City_New_York.html
