booking_provider,checkIn,checkOut,hotel_features,hotel_name,locality,no_of_deals,price_per_night,reviews,tripadvisor_rating,url
Agoda.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Jinjiang Inn Beijing Guang'anmen,beijing,5,$34,130 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1115580-Reviews-Jinjiang_Inn_Beijing_Guang_anmen-Beijing.html
Expedia.com,2019/03/29,2019/03/30,,Home Inn Beijing Liujiayao,beijing,10,$34,123 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1569031-Reviews-Home_Inn_Beijing_Liujiayao-Beijing.html
Agoda.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant,Room service",Hanting Express (Beijing Zhongguancun South),beijing,0,$56,145 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1028598-Reviews-Hanting_Express_Beijing_Zhongguancun_South-Beijing.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Jinjiang Inn (Beijing Jiuxianqiao),beijing,0,$51,102 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1403623-Reviews-Jinjiang_Inn_Beijing_Jiuxianqiao-Beijing.html
Trip.com,2019/03/29,2019/03/30,"Free Wifi,Pool,Restaurant",Fragrant Hill Hotel,beijing,0,$76,164 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d309388-Reviews-Fragrant_Hill_Hotel-Beijing.html
Trip.com,2019/03/29,2019/03/30,"Free Wifi,Pool,Restaurant",Liaoning International Hotel,beijing,12,$298,132 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1201125-Reviews-Liaoning_International_Hotel-Beijing.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant,Room service",Jinjiang Inn Beijing Houhai,beijing,6,$50,180 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1115586-Reviews-Jinjiang_Inn_Beijing_Houhai-Beijing.html
Booking.com,2019/03/29,2019/03/30,,7 Days Inn Beijing Wangjing,beijing,5,$53,164 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1411457-Reviews-7_Days_Inn_Beijing_Wangjing-Beijing.html
Trip.com,2019/03/29,2019/03/30,"Free Wifi,Free parking,Restaurant",Feitian Hotel,beijing,0,$76,116 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1239260-Reviews-Feitian_Hotel-Beijing.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Home Inn (Beijing Jinsong),beijing,0,$39,128 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1047442-Reviews-Home_Inn_Beijing_Jinsong-Beijing.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Breakfast included",Peking Garden Boutique Hotel,beijing,10,$124,100 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1635257-Reviews-Peking_Garden_Boutique_Hotel-Beijing.html
Priceline,2019/03/29,2019/03/30,"Free Wifi,Room service",7 Days Inn Beijing West Railway Station South Square,beijing,5,$44,94 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1868088-Reviews-7_Days_Inn_Beijing_West_Railway_Station_South_Square-Beijing.html
Expedia.com,2019/03/29,2019/03/30,"Visit hotel website,Free Wifi,Free parking,Pool",Beijing Marriott Hotel Changping,beijing,11,$153,24 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g294212-d14011485-Reviews-Beijing_Marriott_Hotel_Changping-Beijing.html
Expedia.com,2019/03/29,2019/03/30,Free Wifi,Home Inn (Beijing Dewai),beijing,9,$51,115 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1028794-Reviews-Home_Inn_Beijing_Dewai-Beijing.html
Agoda.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant,Room service",Hanting Express (Beijing Daguanyuan),beijing,5,$44,100 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1238611-Reviews-Hanting_Express_Beijing_Daguanyuan-Beijing.html
Trip.com,2019/03/29,2019/03/30,,Nirvana Resort Beijing,beijing,0,$79,77 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d582740-Reviews-Nirvana_Resort_Beijing-Beijing.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",GreenTree Inn Beijing Qinghe Bridge Business Hotel,beijing,7,$46,79 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1602609-Reviews-GreenTree_Inn_Beijing_Qinghe_Bridge_Business_Hotel-Beijing.html
Trip.com,2019/03/29,2019/03/30,"Free Wifi,Free parking,Restaurant",Auspicious Business Hotel,beijing,6,$65,69 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d778531-Reviews-Auspicious_Business_Hotel-Beijing.html
Trip.com,2019/03/29,2019/03/30,"Free Wifi,Pool,Restaurant",Rylinwon Resort & Spa,beijing,0,$83,77 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1638258-Reviews-Rylinwon_Resort_Spa-Beijing.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking,Restaurant",Fujian Hotel,beijing,13,$77,86 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d308430-Reviews-Fujian_Hotel-Beijing.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking,Restaurant",Jingtailong International Hotel,beijing,9,$89,249 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1159259-Reviews-Jingtailong_International_Hotel-Beijing.html
Trip.com,2019/03/29,2019/03/30,,Home Inn Beijing Chaoyang North Road,beijing,0,$61,111 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1107304-Reviews-Home_Inn_Beijing_Chaoyang_North_Road-Beijing.html
Expedia.com,2019/03/29,2019/03/30,Free Wifi,Hotel Palace,beijing,10,$87,22 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1627299-Reviews-Hotel_Palace-Beijing.html
Trip.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",King's Joy Hotel,beijing,11,$59,346 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g294212-d657263-Reviews-King_s_Joy_Hotel-Beijing.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Qianyuan International Business Hotel,beijing,11,$129,100 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d652611-Reviews-Qianyuan_International_Business_Hotel-Beijing.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Beijing Jade International Youth Hostel,beijing,11,$42,209 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g294212-d589526-Reviews-Beijing_Jade_International_Youth_Hostel-Beijing.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Room service",Beijing Xinxiang Yayuan Apartment,beijing,10,$98,49 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d2625009-Reviews-Beijing_Xinxiang_Yayuan_Apartment-Beijing.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Ji House,beijing,10,$127,24 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1154656-Reviews-Ji_House-Beijing.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Room service",Bestay Hotel Express Beijing Tiantan,beijing,5,$23,214 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1414028-Reviews-Bestay_Hotel_Express_Beijing_Tiantan-Beijing.html
Trip.com,2019/03/29,2019/03/30,"Free Wifi,Breakfast included",Beijing Dong Fang Hotel,beijing,9,$59,358 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g294212-d788456-Reviews-Beijing_Dong_Fang_Hotel-Beijing.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",FX Hotel Beijing Yansha,beijing,10,$52,151 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1110864-Reviews-FX_Hotel_Beijing_Yansha-Beijing.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Beijing Sicily Hotel,beijing,13,$46,93 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1027838-Reviews-Beijing_Sicily_Hotel-Beijing.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Wanlilu International Youth Hotel Beijing Dongsi,beijing,0,$34,58 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d3862472-Reviews-Wanlilu_International_Youth_Hotel_Beijing_Dongsi-Beijing.html
Priceline,2019/03/29,2019/03/30,"Free Wifi,Breakfast included",Wenjin Hotel,beijing,12,$203,214 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1035781-Reviews-Wenjin_Hotel-Beijing.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Crab Island Hot Spring Village Resort,beijing,8,$55,124 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1417815-Reviews-Crab_Island_Hot_Spring_Village_Resort-Beijing.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",JinJiang Inn Beijing South Railway Station,beijing,12,$48,57 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1194112-Reviews-JinJiang_Inn_Beijing_South_Railway_Station-Beijing.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Guizhou Mansion,beijing,6,$114,81 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d581886-Reviews-Guizhou_Mansion-Beijing.html
Trip.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Taiyue Suites Hotel,beijing,10,$65,120 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1159001-Reviews-Taiyue_Suites_Hotel-Beijing.html
Trip.com,2019/03/29,2019/03/30,"Free Wifi,Pool",HWA (Apartment) Hotel,beijing,5,$68,82 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d588502-Reviews-HWA_Apartment_Hotel-Beijing.html
Trip.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Nanjing Great Hotel,beijing,0,$89,80 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d619019-Reviews-Nanjing_Great_Hotel-Beijing.html
Trip.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Xuan Wu Men Hotel,beijing,0,$62,151 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g294212-d447342-Reviews-Xuan_Wu_Men_Hotel-Beijing.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Hanting Express Beijin Temple of Heaven,beijing,0,$49,58 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1777962-Reviews-Hanting_Express_Beijin_Temple_of_Heaven-Beijing.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Jinjiang Inn (Beijing Pingguoyuan),beijing,12,$33,67 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1448509-Reviews-Jinjiang_Inn_Beijing_Pingguoyuan-Beijing.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Riverside Hotel Beijing,beijing,10,$89,50 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d4357887-Reviews-Riverside_Hotel_Beijing-Beijing.html
Trip.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Zhongle Six Star Hotel,beijing,0,$82,44 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d6415062-Reviews-Zhongle_Six_Star_Hotel-Beijing.html
Trip.com,2019/03/29,2019/03/30,,Diaoyutai Hotel,beijing,0,$131,55 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d325504-Reviews-Diaoyutai_Hotel-Beijing.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Vienna Hotel Beijing Shouti,beijing,6,$87,75 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1035754-Reviews-Vienna_Hotel_Beijing_Shouti-Beijing.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Pool",Henan Plaza,beijing,10,$79,76 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d325513-Reviews-Henan_Plaza-Beijing.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Joy Inn Beijing Xizhimen,beijing,5,$66,108 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1030676-Reviews-Joy_Inn_Beijing_Xizhimen-Beijing.html
Trip.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Beijing Xinyuan Hotel,beijing,5,$78,108 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d479809-Reviews-Beijing_Xinyuan_Hotel-Beijing.html
Trip.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Citycourt Hotel,beijing,10,$46,87 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1141339-Reviews-Citycourt_Hotel-Beijing.html
Trip.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Changbaishan International Hotel,beijing,5,$104,95 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d507346-Reviews-Changbaishan_International_Hotel-Beijing.html
Priceline,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Hanting Express (Beijing Madianqiao),beijing,0,$57,106 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d604481-Reviews-Hanting_Express_Beijing_Madianqiao-Beijing.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Home Inn (Beijing Jiaodaokou),beijing,9,$49,139 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1239066-Reviews-Home_Inn_Beijing_Jiaodaokou-Beijing.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Jinjiang Inn (Beijing Olympic Park),beijing,12,$54,66 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1404192-Reviews-Jinjiang_Inn_Beijing_Olympic_Park-Beijing.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Hanting Express Beijing Yansha Xiaoyun Bridge,beijing,5,$60,82 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1026735-Reviews-Hanting_Express_Beijing_Yansha_Xiaoyun_Bridge-Beijing.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,7 Days Inn Beijing Beishatan,beijing,0,$52,124 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1409597-Reviews-7_Days_Inn_Beijing_Beishatan-Beijing.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Hanting Express (Beijing Chongwenmen),beijing,6,$51,104 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1238594-Reviews-Hanting_Express_Beijing_Chongwenmen-Beijing.html
Agoda.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",7 Days Inn Beijing Jinrong Street,beijing,0,$46,110 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1409599-Reviews-7_Days_Inn_Beijing_Jinrong_Street-Beijing.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Heyuan Royal Garden Hotel,beijing,6,$108,50 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1404202-Reviews-Heyuan_Royal_Garden_Hotel-Beijing.html
Trip.com,2019/03/29,2019/03/30,"Free Wifi,Pool",Yong An Hotel,beijing,0,$72,130 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g294212-d447376-Reviews-Yong_An_Hotel-Beijing.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Hanting Express Beijing Asian Games Village,beijing,9,$56,106 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1569032-Reviews-Hanting_Express_Beijing_Asian_Games_Village-Beijing.html
Trip.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Super 8 Beijing Birds Nest,beijing,0,$51,97 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d677090-Reviews-Super_8_Beijing_Birds_Nest-Beijing.html
Trip.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Dragon Spring Hotel Beijing,beijing,5,$79,85 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1028311-Reviews-Dragon_Spring_Hotel_Beijing-Beijing.html
Trip.com,2019/03/29,2019/03/30,"Free Wifi,Pool",Fengshan Hotspring,beijing,0,$71,79 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1028313-Reviews-Fengshan_Hotspring-Beijing.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Jiangxi Grand Hotel,beijing,6,$68,264 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g294212-d651639-Reviews-Jiangxi_Grand_Hotel-Beijing.html
Trip.com,2019/03/29,2019/03/30,"Free Wifi,Pool",Fengda International Hotel,beijing,0,$72,47 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d2440672-Reviews-Fengda_International_Hotel-Beijing.html
Trip.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Exhibition Centre Hotel,beijing,5,$140,80 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d447201-Reviews-Exhibition_Centre_Hotel-Beijing.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Hanting Express (Beijing Deshengmen),beijing,10,$50,73 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1026736-Reviews-Hanting_Express_Beijing_Deshengmen-Beijing.html
Trip.com,2019/03/29,2019/03/30,Room service,Century Huatian Hotel,beijing,8,$80,56 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1321903-Reviews-Century_Huatian_Hotel-Beijing.html
Trip.com,2019/03/29,2019/03/30,"Pool,Restaurant",CCECC Plaza,beijing,0,$68,65 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d505775-Reviews-CCECC_Plaza-Beijing.html
Trip.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Dongfang Hotel,beijing,5,$49,104 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g294212-d631018-Reviews-Dongfang_Hotel-Beijing.html
Priceline,2019/03/29,2019/03/30,,7 Days Inn Beijing Shilihe Juran Zhijia,beijing,0,$36,116 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1409593-Reviews-7_Days_Inn_Beijing_Shilihe_Juran_Zhijia-Beijing.html
Booking.com,2019/03/29,2019/03/30,,Home Inn (Nongzhanguaner),beijing,0,$68,86 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1239068-Reviews-Home_Inn_Nongzhanguaner-Beijing.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Breakfast included",Beijing Ron Yard Hotel,beijing,10,$83,47 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1984595-Reviews-Beijing_Ron_Yard_Hotel-Beijing.html
Priceline,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Ruisi Shanhai Hotel,beijing,8,$56,89 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d610132-Reviews-Ruisi_Shanhai_Hotel-Beijing.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Jinjiang Inn Beijing Songjiazhuang Subway Station,beijing,11,$36,79 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1045468-Reviews-Jinjiang_Inn_Beijing_Songjiazhuang_Subway_Station-Beijing.html
Trip.com,2019/03/29,2019/03/30,"Room service,Bar/Lounge",Beijing Railway Mansion,beijing,0,$60,80 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d603509-Reviews-Beijing_Railway_Mansion-Beijing.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Super House International,beijing,11,$90,174 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1035758-Reviews-Super_House_International-Beijing.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Pool",Jinjiang Fuyuan Hotel,beijing,13,$77,94 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d598731-Reviews-Jinjiang_Fuyuan_Hotel-Beijing.html
Trip.com,2019/03/29,2019/03/30,Free Wifi,Home Inn Beijing Lishui Bridge,beijing,0,$32,51 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d2078519-Reviews-Home_Inn_Beijing_Lishui_Bridge-Beijing.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Jinjiang Inn Bejing Yizhuang Development Zone,beijing,12,$44,55 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1113967-Reviews-Jinjiang_Inn_Bejing_Yizhuang_Development_Zone-Beijing.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Rosedale Hotel & Suites Beijing,beijing,12,$64,304 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g294212-d305355-Reviews-Rosedale_Hotel_Suites_Beijing-Beijing.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",CITIC Hotel Beijing Airport,beijing,14,$96,460 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g294212-d305365-Reviews-CITIC_Hotel_Beijing_Airport-Beijing.html
Booking.com,2019/03/29,2019/03/30,"Pool,Restaurant",The Great Wall Hotel Beijing,beijing,11,$92,1316 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g294212-d301762-Reviews-The_Great_Wall_Hotel_Beijing-Beijing.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Room service",Beijing 161 Beihai Courtyard Hotel,beijing,12,$71,95 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1435840-Reviews-Beijing_161_Beihai_Courtyard_Hotel-Beijing.html
Expedia.com,2019/03/29,2019/03/30,,Manxin Hotel Beijing Qianmen Courtyard Dwellings,beijing,7,$204,9 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g294212-d12990936-Reviews-Manxin_Hotel_Beijing_Qianmen_Courtyard_Dwellings-Beijing.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Breakfast included",Comfort Inn & Suites,beijing,6,$110,91 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g294212-d299877-Reviews-Comfort_Inn_Suites-Beijing.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Room service",Yue Bin Ge Hotel,beijing,10,$63,28 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1782738-Reviews-Yue_Bin_Ge_Hotel-Beijing.html
Trip.com,2019/03/29,2019/03/30,"Free Wifi,Pool",Jinlong Jianguo Hot Spring Hotel,beijing,10,$79,88 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1030629-Reviews-Jinlong_Jianguo_Hot_Spring_Hotel-Beijing.html
Trip.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Debao Hotel,beijing,0,$115,64 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g294212-d305299-Reviews-Debao_Hotel-Beijing.html
Trip.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Xinxing Motel,beijing,8,$73,53 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g294212-d581870-Reviews-Xinxing_Motel-Beijing.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Jingyuan Courtyard Hotel,beijing,6,$94,31 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1443526-Reviews-Jingyuan_Courtyard_Hotel-Beijing.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Beijing 161 Wangfujing Courtyard Hotel,beijing,9,$58,46 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d11773235-Reviews-Beijing_161_Wangfujing_Courtyard_Hotel-Beijing.html
Agoda.com,2019/03/29,2019/03/30,Free Wifi,Qianmen Hostel,beijing,7,$37,116 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g294212-d777656-Reviews-Qianmen_Hostel-Beijing.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Jinjiang Inn (Beijing Xisi),beijing,6,$58,20 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g294212-d2061704-Reviews-Jinjiang_Inn_Beijing_Xisi-Beijing.html
Agoda.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",River View Hotel,beijing,5,$70,39 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d624462-Reviews-River_View_Hotel-Beijing.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Zhong An Inn (Beijing Meiyuan Hotel),beijing,0,$49,56 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1027639-Reviews-Zhong_An_Inn_Beijing_Meiyuan_Hotel-Beijing.html
Expedia.com,2019/03/29,2019/03/30,,Jingguang Center Apartment Hotel,beijing,7,$101,61 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1218536-Reviews-Jingguang_Center_Apartment_Hotel-Beijing.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Hanting Express Beijing Liuli Bridge,beijing,5,$53,61 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1407814-Reviews-Hanting_Express_Beijing_Liuli_Bridge-Beijing.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Pool",Grand Concordia Hotel,beijing,9,$125,41 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d2068375-Reviews-Grand_Concordia_Hotel-Beijing.html
Trip.com,2019/03/29,2019/03/30,"Free Wifi,Pool",Fragrant Hill Empark Hotel,beijing,10,$72,93 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d593568-Reviews-Fragrant_Hill_Empark_Hotel-Beijing.html
Trip.com,2019/03/29,2019/03/30,"Restaurant,Room service",Beijing Hepingli Hotel (Hepingli North Street),beijing,0,$50,59 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g294212-d596886-Reviews-Beijing_Hepingli_Hotel_Hepingli_North_Street-Beijing.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Ruyi Business Hotel Beijing,beijing,6,$67,92 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1174892-Reviews-Ruyi_Business_Hotel_Beijing-Beijing.html
Trip.com,2019/03/29,2019/03/30,Room service,Ruizhao Hotel (Beijing Guomao),beijing,7,$47,45 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1315738-Reviews-Ruizhao_Hotel_Beijing_Guomao-Beijing.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Super 8 Hotel Beijing Guo Zhan He Ping Li,beijing,10,$48,82 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1147200-Reviews-Super_8_Hotel_Beijing_Guo_Zhan_He_Ping_Li-Beijing.html
Trip.com,2019/03/29,2019/03/30,"Pool,Restaurant",Xin Jiang Hotel Jiabin Building,beijing,0,$85,45 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d621729-Reviews-Xin_Jiang_Hotel_Jiabin_Building-Beijing.html
Trip.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Piao Home Inn Beijing Wangfujing,beijing,0,$41,171 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1409529-Reviews-Piao_Home_Inn_Beijing_Wangfujing-Beijing.html
Trip.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Shanshui Trends Hotel Shaoyaoju Branch,beijing,14,$60,66 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1084971-Reviews-Shanshui_Trends_Hotel_Shaoyaoju_Branch-Beijing.html
TripAdvisor,2019/03/29,2019/03/30,Free Wifi,7 Days Inn Beijing Tuanjiehu No.2,beijing,5,$35,50 ,4 ,http://www.tripadvisor.com/Hotel_Review-g294212-d1865445-Reviews-7_Days_Inn_Beijing_Tuanjiehu_No_2-Beijing.html
