booking_provider,checkIn,checkOut,hotel_features,hotel_name,locality,no_of_deals,price_per_night,reviews,tripadvisor_rating,url
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Pool,Visit hotel website",Flamingo Las Vegas Hotel & Casino,las vegas,16,$139,38758 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d91844-Reviews-Flamingo_Las_Vegas_Hotel_Casino-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking,Visit hotel website",Hooters Casino Hotel,las vegas,15,$109,1593 ,4 ,http://www.tripadvisor.com/Hotel_Review-g45963-d600446-Reviews-Hooters_Casino_Hotel-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking,Visit hotel website",Rio All-Suite Hotel & Casino,las vegas,20,$203,20568 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d91673-Reviews-Rio_All_Suite_Hotel_Casino-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,"Free parking,Pool,Visit hotel website",Tropicana Las Vegas - A DoubleTree by Hilton Hotel,las vegas,17,$129,13317 ,4 ,http://www.tripadvisor.com/Hotel_Review-g45963-d97730-Reviews-Tropicana_Las_Vegas_A_DoubleTree_by_Hilton_Hotel-Las_Vegas_Nevada.html
Expedia.com,2019/03/29,2019/03/30,"Free parking,Restaurant",Four Queens Hotel and Casino,las vegas,17,$179,2829 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d91816-Reviews-Four_Queens_Hotel_and_Casino-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking,Visit hotel website",SLS Las Vegas Hotel & Casino,las vegas,17,$144,4127 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d6530792-Reviews-SLS_Las_Vegas_Hotel_Casino-Las_Vegas_Nevada.html
Expedia.com,2019/03/29,2019/03/30,"Restaurant,Room service,Visit hotel website",Park MGM Las Vegas,las vegas,17,$189,8990 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d97712-Reviews-Park_MGM_Las_Vegas-Las_Vegas_Nevada.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Free parking,Visit hotel website",Palms Casino Resort,las vegas,17,$189,3561 ,4 ,http://www.tripadvisor.com/Hotel_Review-g45963-d208820-Reviews-Palms_Casino_Resort-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking,Visit hotel website",Ellis Island Hotel Super 8 Las Vegas,las vegas,16,$89,2724 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d111731-Reviews-Ellis_Island_Hotel_Super_8_Las_Vegas-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Eastside Cannery Casino & Hotel,las vegas,16,$88,838 ,4 ,http://www.tripadvisor.com/Hotel_Review-g45963-d1216541-Reviews-Eastside_Cannery_Casino_Hotel-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking,Visit hotel website",El Cortez Hotel & Casino,las vegas,17,$107,1774 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d111692-Reviews-El_Cortez_Hotel_Casino-Las_Vegas_Nevada.html
Hotels.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Palms Place Hotel and Spa,las vegas,15,$274,2592 ,4 ,http://www.tripadvisor.com/Hotel_Review-g45963-d858503-Reviews-Palms_Place_Hotel_and_Spa-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking,Visit hotel website",Travelodge by Wyndham Las Vegas Airport No/Near the Strip,las vegas,15,$94,954 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d91779-Reviews-Travelodge_by_Wyndham_Las_Vegas_Airport_No_Near_the_Strip-Las_Vegas_Nevada.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Free parking,Visit hotel website",Palace Station Hotel and Casino,las vegas,17,$179,76 ,4 ,http://www.tripadvisor.com/Hotel_Review-g45963-d91909-Reviews-Palace_Station_Hotel_and_Casino-Las_Vegas_Nevada.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Free parking,Visit hotel website",Cancun Resort,las vegas,16,$249,1232 ,4 ,http://www.tripadvisor.com/Hotel_Review-g45963-d277719-Reviews-Cancun_Resort-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking,Visit hotel website",Golden Gate Hotel & Casino,las vegas,18,$167,1026 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d91826-Reviews-Golden_Gate_Hotel_Casino-Las_Vegas_Nevada.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Thunderbird Boutique Hotel,las vegas,10,$85,115 ,4 ,http://www.tripadvisor.com/Hotel_Review-g45963-d10300574-Reviews-Thunderbird_Boutique_Hotel-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Red Roof Inn Las Vegas,las vegas,12,$90,342 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d91910-Reviews-Red_Roof_Inn_Las_Vegas-Las_Vegas_Nevada.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Free parking,Visit hotel website","The Berkley, Las Vegas",las vegas,10,$215,88 ,4 ,http://www.tripadvisor.com/Hotel_Review-g45963-d11737357-Reviews-The_Berkley_Las_Vegas-Las_Vegas_Nevada.html
Orbitz.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Comfort Inn & Suites Las Vegas,las vegas,10,$154,155 ,4 ,http://www.tripadvisor.com/Hotel_Review-g45963-d639479-Reviews-Comfort_Inn_Suites_Las_Vegas-Las_Vegas_Nevada.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Bluegreen Club 36,las vegas,11,$225,937 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d1145601-Reviews-Bluegreen_Club_36-Las_Vegas_Nevada.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Free parking,Visit hotel website",Home2 Suites by Hilton Las Vegas City Center,las vegas,7,$174,34 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d14985396-Reviews-Home2_Suites_by_Hilton_Las_Vegas_City_Center-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Pool,Visit hotel website",The Westin Las Vegas Hotel & Spa,las vegas,19,$229,3808 ,4 ,http://www.tripadvisor.com/Hotel_Review-g45963-d114892-Reviews-The_Westin_Las_Vegas_Hotel_Spa-Las_Vegas_Nevada.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Free parking,Visit hotel website",Holiday Inn Express Las Vegas Nellis,las vegas,12,$174,193 ,4 ,http://www.tripadvisor.com/Hotel_Review-g45963-d224650-Reviews-Holiday_Inn_Express_Las_Vegas_Nellis-Las_Vegas_Nevada.html
Courtyard,2019/03/29,2019/03/30,"Free Wifi,Free parking,Visit hotel website",Courtyard by Marriott Las Vegas Summerlin,las vegas,13,$189,184 ,4 ,http://www.tripadvisor.com/Hotel_Review-g45963-d91785-Reviews-Courtyard_by_Marriott_Las_Vegas_Summerlin-Las_Vegas_Nevada.html
Expedia.com,2019/03/29,2019/03/30,Free Wifi,Hostel Cat,las vegas,10,$59,317 ,4 ,http://www.tripadvisor.com/Hotel_Review-g45963-d2100104-Reviews-Hostel_Cat-Las_Vegas_Nevada.html
Otel.com,2019/03/29,2019/03/30,"Free parking,Pool,Visit hotel website","Stratosphere Hotel, Casino and Tower, BW Premier Collection",las vegas,18,$443,13716 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d114898-Reviews-Stratosphere_Hotel_Casino_and_Tower_BW_Premier_Collection-Las_Vegas_Nevada.html
Hotelpower.com,2019/03/29,2019/03/30,"Pool,Restaurant,Visit hotel website",MGM Grand Hotel and Casino,las vegas,13,$403,24307 ,4 ,http://www.tripadvisor.com/Hotel_Review-g45963-d91891-Reviews-MGM_Grand_Hotel_and_Casino-Las_Vegas_Nevada.html
The Mirage,2019/03/29,2019/03/30,"Pool,Restaurant,Visit hotel website",The Mirage Hotel & Casino,las vegas,17,$159,22039 ,4 ,http://www.tripadvisor.com/Hotel_Review-g45963-d97737-Reviews-The_Mirage_Hotel_Casino-Las_Vegas_Nevada.html
Expedia.com,2019/03/29,2019/03/30,"Free parking,Pool,Visit hotel website",Circus Circus Hotel & Casino Las Vegas,las vegas,16,$67,12355 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d91770-Reviews-Circus_Circus_Hotel_Casino_Las_Vegas-Las_Vegas_Nevada.html
Expedia.com,2019/03/29,2019/03/30,"Pool,Restaurant,Visit hotel website",Excalibur Hotel & Casino,las vegas,15,$115,8909 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d97786-Reviews-Excalibur_Hotel_Casino-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Oasis at Gold Spike,las vegas,18,$104,728 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d7203737-Reviews-Oasis_at_Gold_Spike-Las_Vegas_Nevada.html
Orbitz.com,2019/03/29,2019/03/30,"Free Wifi,Free parking,Visit hotel website",Silver Sevens Hotel & Casino,las vegas,16,$89,1729 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d224849-Reviews-Silver_Sevens_Hotel_Casino-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking,Visit hotel website",Travelodge by Wyndham Las Vegas Center Strip,las vegas,16,$135,1298 ,3 ,http://www.tripadvisor.com/Hotel_Review-g45963-d91965-Reviews-Travelodge_by_Wyndham_Las_Vegas_Center_Strip-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Downtowner,las vegas,17,$64,459 ,3 ,http://www.tripadvisor.com/Hotel_Review-g45963-d121309-Reviews-Downtowner-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking,Visit hotel website",Baymont by Wyndham Las Vegas South Strip,las vegas,15,$116,1095 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d650783-Reviews-Baymont_by_Wyndham_Las_Vegas_South_Strip-Las_Vegas_Nevada.html
Orbitz.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Artisan Hotel,las vegas,16,$128,412 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d265890-Reviews-Artisan_Hotel-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Boulder Station Hotel and Casino,las vegas,19,$85,589 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d91735-Reviews-Boulder_Station_Hotel_and_Casino-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Motel 6 Las Vegas - Tropicana,las vegas,13,$94,544 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d114906-Reviews-Motel_6_Las_Vegas_Tropicana-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Texas Station Gambling Hall and Hotel,las vegas,17,$119,334 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d91948-Reviews-Texas_Station_Gambling_Hall_and_Hotel-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",La Quinta Inn & Suites Las Vegas Airport N Conv.,las vegas,11,$129,1208 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d91873-Reviews-La_Quinta_Inn_Suites_Las_Vegas_Airport_N_Conv-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking","Motel 6 Las Vegas, NV - Motor Speedway",las vegas,9,$99,8 ,4 ,http://www.tripadvisor.com/Hotel_Review-g45963-d15022135-Reviews-Motel_6_Las_Vegas_NV_Motor_Speedway-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,"Free parking,Pool",Arizona Charlie's Boulder,las vegas,14,$84,318 ,3 ,http://www.tripadvisor.com/Hotel_Review-g45963-d91696-Reviews-Arizona_Charlie_s_Boulder-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Fiesta Rancho Hotel and Casino,las vegas,17,$159,130 ,3 ,http://www.tripadvisor.com/Hotel_Review-g45963-d121329-Reviews-Fiesta_Rancho_Hotel_and_Casino-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,"Free parking,Pool",Arizona Charlies Decatur,las vegas,14,$102,203 ,3 ,http://www.tripadvisor.com/Hotel_Review-g45963-d91695-Reviews-Arizona_Charlies_Decatur-Las_Vegas_Nevada.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Las Vegas Hostel,las vegas,15,$100,396 ,3 ,http://www.tripadvisor.com/Hotel_Review-g45963-d91881-Reviews-Las_Vegas_Hostel-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Longhorn Casino & Hotel,las vegas,12,$63,95 ,3 ,http://www.tripadvisor.com/Hotel_Review-g45963-d91947-Reviews-Longhorn_Casino_Hotel-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking,Visit hotel website",Extended Stay America - Las Vegas - Midtown,las vegas,12,$120,161 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d121308-Reviews-Extended_Stay_America_Las_Vegas_Midtown-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking,Visit hotel website",Extended Stay America - Las Vegas - Valley View,las vegas,12,$145,190 ,3 ,http://www.tripadvisor.com/Hotel_Review-g45963-d91813-Reviews-Extended_Stay_America_Las_Vegas_Valley_View-Las_Vegas_Nevada.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Siegel Select - Flamingo,las vegas,10,$94,143 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d265212-Reviews-Siegel_Select_Flamingo-Las_Vegas_Nevada.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Siegel Select - Convention Center,las vegas,12,$84,200 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d91979-Reviews-Siegel_Select_Convention_Center-Las_Vegas_Nevada.html
Hostelworld.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Sin City Hostel,las vegas,9,$50,185 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d111708-Reviews-Sin_City_Hostel-Las_Vegas_Nevada.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Free parking,Visit hotel website",Holiday Inn Express Hotel and Suites SW Spring Valley,las vegas,11,$169,144 ,4 ,http://www.tripadvisor.com/Hotel_Review-g45963-d631387-Reviews-Holiday_Inn_Express_Hotel_and_Suites_SW_Spring_Valley-Las_Vegas_Nevada.html
Expedia.com,2019/03/29,2019/03/30,,Desert Moon Motel,las vegas,9,$117,8 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d1541457-Reviews-Desert_Moon_Motel-Las_Vegas_Nevada.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",TownePlace Suites Las Vegas City Center,las vegas,6,$189,2 ,5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d15203732-Reviews-TownePlace_Suites_Las_Vegas_City_Center-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Highland Inn,las vegas,10,$100,32 ,3 ,http://www.tripadvisor.com/Hotel_Review-g45963-d1016379-Reviews-Highland_Inn-Las_Vegas_Nevada.html
Orbitz.com,2019/03/29,2019/03/30,"Free Wifi,Free parking,Visit hotel website",Four Points by Sheraton Las Vegas East Flamingo,las vegas,14,$179,648 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d1396432-Reviews-Four_Points_by_Sheraton_Las_Vegas_East_Flamingo-Las_Vegas_Nevada.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",American Inn,las vegas,11,$129,7 ,4 ,http://www.tripadvisor.com/Hotel_Review-g45963-d1644140-Reviews-American_Inn-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking,Visit hotel website",Extended Stay America - Las Vegas - East Flamingo,las vegas,12,$135,178 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d91860-Reviews-Extended_Stay_America_Las_Vegas_East_Flamingo-Las_Vegas_Nevada.html
Expedia.com,2019/03/29,2019/03/30,Visit hotel website,Park MGM Las Vegas,las vegas,16,$189,8990 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d97712-Reviews-Park_MGM_Las_Vegas-Las_Vegas_Nevada.html
Orbitz.com,2019/03/29,2019/03/30,,Crown Motel,las vegas,11,$119,2 ,3 ,http://www.tripadvisor.com/Hotel_Review-g45963-d8774740-Reviews-Crown_Motel-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,,Bridger Inn Hotel Las Vegas,las vegas,9,$169,25 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d91743-Reviews-Bridger_Inn_Hotel_Las_Vegas-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,,Fortune Hotel & Suites,las vegas,17,$79,566 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d186054-Reviews-Fortune_Hotel_Suites-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,Visit hotel website,Days Inn by Wyndham Las Vegas Wild Wild West Gambling Hall,las vegas,16,$89,2485 ,3 ,http://www.tripadvisor.com/Hotel_Review-g45963-d91981-Reviews-Days_Inn_by_Wyndham_Las_Vegas_Wild_Wild_West_Gambling_Hall-Las_Vegas_Nevada.html
Expedia.com,2019/03/29,2019/03/30,,Travelers Bed & Breakfast,las vegas,9,$79,10 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d8625666-Reviews-Travelers_Bed_Breakfast-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,Visit hotel website,Super 8 by Wyndham Las Vegas Nellis Afb Area,las vegas,13,$79,341 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d91946-Reviews-Super_8_by_Wyndham_Las_Vegas_Nellis_Afb_Area-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,,Serene Vegas,las vegas,15,$86,67 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d91939-Reviews-Serene_Vegas-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,,Alexis Park Resort,las vegas,17,$89,1306 ,3 ,http://www.tripadvisor.com/Hotel_Review-g45963-d91689-Reviews-Alexis_Park_Resort-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,,Gateway Motel,las vegas,5,$95,7 ,1 ,http://www.tripadvisor.com/Hotel_Review-g45963-d1228465-Reviews-Gateway_Motel-Las_Vegas_Nevada.html
Expedia.com,2019/03/29,2019/03/30,,Motel 8 Las Vegas,las vegas,10,$102,55 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d3674339-Reviews-Motel_8_Las_Vegas-Las_Vegas_Nevada.html
Orbitz.com,2019/03/29,2019/03/30,,Siegel Select - Las Vegas Boulevard,las vegas,10,$115,126 ,3 ,http://www.tripadvisor.com/Hotel_Review-g45963-d224836-Reviews-Siegel_Select_Las_Vegas_Boulevard-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,,Sterling Gardens Hotel,las vegas,11,$79,25 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d91733-Reviews-Sterling_Gardens_Hotel-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,,Siegel Slots and Suites,las vegas,11,$89,40 ,2 ,http://www.tripadvisor.com/Hotel_Review-g45963-d91702-Reviews-Siegel_Slots_and_Suites-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,,Economy Motel,las vegas,0,$95,7 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d6380305-Reviews-Economy_Motel-Las_Vegas_Nevada.html
Orbitz.com,2019/03/29,2019/03/30,,Walden Motel,las vegas,10,$129,3 ,2 ,http://www.tripadvisor.com/Hotel_Review-g45963-d6367325-Reviews-Walden_Motel-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,,Santa Fe Station Hotel,las vegas,17,$130,300 ,3 ,http://www.tripadvisor.com/Hotel_Review-g45963-d91930-Reviews-Santa_Fe_Station_Hotel-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,,Motel 6 Las Vegas - I- 15,las vegas,11,$90,72 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d91895-Reviews-Motel_6_Las_Vegas_I_15-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,,Hotel Galaxy,las vegas,13,$80,144 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d552905-Reviews-Hotel_Galaxy-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,,Desert Hills Motel,las vegas,10,$89,14 ,1.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d1916925-Reviews-Desert_Hills_Motel-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,,Aviation Inn,las vegas,10,$75,80 ,3 ,http://www.tripadvisor.com/Hotel_Review-g45963-d76073-Reviews-Aviation_Inn-Las_Vegas_Nevada.html
Expedia.com,2019/03/29,2019/03/30,,Shalimar Hotel of Las Vegas,las vegas,11,$79,280 ,3 ,http://www.tripadvisor.com/Hotel_Review-g45963-d91962-Reviews-Shalimar_Hotel_of_Las_Vegas-Las_Vegas_Nevada.html
Expedia.com,2019/03/29,2019/03/30,,City Center Motel,las vegas,10,$99,45 ,2 ,http://www.tripadvisor.com/Hotel_Review-g45963-d91772-Reviews-City_Center_Motel-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,Visit hotel website,Travelodge by Wyndham Las Vegas,las vegas,17,$97,628 ,3 ,http://www.tripadvisor.com/Hotel_Review-g45963-d224852-Reviews-Travelodge_by_Wyndham_Las_Vegas-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,,Motel 6 Las Vegas - Boulder Highway,las vegas,12,$110,76 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d91896-Reviews-Motel_6_Las_Vegas_Boulder_Highway-Las_Vegas_Nevada.html
Expedia.com,2019/03/29,2019/03/30,Visit hotel website,Super 8 by Wyndham Las Vegas North Strip/Fremont St. Area,las vegas,16,$88,908 ,3 ,http://www.tripadvisor.com/Hotel_Review-g45963-d294800-Reviews-Super_8_by_Wyndham_Las_Vegas_North_Strip_Fremont_St_Area-Las_Vegas_Nevada.html
Booking.com,2019/03/29,2019/03/30,Visit hotel website,Howard Johnson,las vegas,16,$110,1056 ,3 ,http://www.tripadvisor.com/Hotel_Review-g45963-d3822437-Reviews-Howard_Johnson-Las_Vegas_Nevada.html
TripAdvisor,2019/03/29,2019/03/30,,Nellis Suites at Main Gate,las vegas,0,,74 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d1145572-Reviews-Nellis_Suites_at_Main_Gate-Las_Vegas_Nevada.html
TripAdvisor,2019/03/29,2019/03/30,,Knights Inn Las Vegas,las vegas,0,,35 ,1.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d601417-Reviews-Knights_Inn_Las_Vegas-Las_Vegas_Nevada.html
TripAdvisor,2019/03/29,2019/03/30,,Manor Suites,las vegas,11,,34 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d590247-Reviews-Manor_Suites-Las_Vegas_Nevada.html
ZenHotels.com,2019/03/29,2019/03/30,,Skyline Motel,las vegas,0,,0 ,,http://www.tripadvisor.com/Hotel_Review-g45963-d6028865-Reviews-Skyline_Motel-Las_Vegas_Nevada.html
,2019/03/29,2019/03/30,"Pool,Restaurant",The Mansion at MGM Grand,las vegas,0,,51 ,5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d585748-Reviews-The_Mansion_at_MGM_Grand-Las_Vegas_Nevada.html
,2019/03/29,2019/03/30,"Free Wifi,Free parking,Visit hotel website",Hitchin' Post RV Park & Motel,las vegas,0,,92 ,4 ,http://www.tripadvisor.com/Hotel_Review-g45963-d1228551-Reviews-Hitchin_Post_RV_Park_Motel-Las_Vegas_Nevada.html
,2019/03/29,2019/03/30,"Free Wifi,Free parking",Las Vegas RV Resort,las vegas,0,,105 ,4 ,http://www.tripadvisor.com/Hotel_Review-g45963-d3600552-Reviews-Las_Vegas_RV_Resort-Las_Vegas_Nevada.html
,2019/03/29,2019/03/30,"Free Wifi,Free parking",Las Vegas Motorcoach Resort,las vegas,0,,51 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d3264568-Reviews-Las_Vegas_Motorcoach_Resort-Las_Vegas_Nevada.html
,2019/03/29,2019/03/30,"Free Wifi,Free parking,Visit hotel website",One Love Nude Temple Resort and Retreat,las vegas,0,,18 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d13483762-Reviews-One_Love_Nude_Temple_Resort_and_Retreat-Las_Vegas_Nevada.html
,2019/03/29,2019/03/30,"Free Wifi,Free parking",Duck Creek RV Park,las vegas,0,,61 ,4 ,http://www.tripadvisor.com/Hotel_Review-g45963-d121332-Reviews-Duck_Creek_RV_Park-Las_Vegas_Nevada.html
,2019/03/29,2019/03/30,"Free parking,Pool",Owners Suites at Signature,las vegas,0,,64 ,4 ,http://www.tripadvisor.com/Hotel_Review-g45963-d1603875-Reviews-Owners_Suites_at_Signature-Las_Vegas_Nevada.html
,2019/03/29,2019/03/30,"Free Wifi,Free parking",Arizona Charlie's Boulder RV Park,las vegas,0,,40 ,4 ,http://www.tripadvisor.com/Hotel_Review-g45963-d121313-Reviews-Arizona_Charlie_s_Boulder_RV_Park-Las_Vegas_Nevada.html
,2019/03/29,2019/03/30,"Free Wifi,Free parking",Meridian Luxury Suites,las vegas,0,,94 ,4 ,http://www.tripadvisor.com/Hotel_Review-g45963-d649363-Reviews-Meridian_Luxury_Suites-Las_Vegas_Nevada.html
,2019/03/29,2019/03/30,"Free Wifi,Free parking",Holiday Royale Apartment Suites,las vegas,0,,46 ,4 ,http://www.tripadvisor.com/Hotel_Review-g45963-d91859-Reviews-Holiday_Royale_Apartment_Suites-Las_Vegas_Nevada.html
,2019/03/29,2019/03/30,"Free Wifi,Free parking",Air Force Inn Nellis AFB,las vegas,0,,24 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d8134927-Reviews-Air_Force_Inn_Nellis_AFB-Las_Vegas_Nevada.html
,2019/03/29,2019/03/30,"Free parking,Restaurant",Aztec Inn,las vegas,0,,30 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d91698-Reviews-Aztec_Inn-Las_Vegas_Nevada.html
,2019/03/29,2019/03/30,"Free parking,Pool",Tod Motor Motel,las vegas,0,,57 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d289151-Reviews-Tod_Motor_Motel-Las_Vegas_Nevada.html
,2019/03/29,2019/03/30,"Free Wifi,Free parking",Rodeway Inn,las vegas,0,,42 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g45963-d91923-Reviews-Rodeway_Inn-Las_Vegas_Nevada.html
