booking_provider,checkIn,checkOut,hotel_features,hotel_name,locality,no_of_deals,price_per_night,reviews,tripadvisor_rating,url
Official Site,2019/03/29,2019/03/30,"Free Wifi,Visit hotel website",Hotel Augustin - Astotel,paris,14,$122,1215 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d197551-Reviews-Hotel_Augustin_Astotel-Paris_Ile_de_France.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Grand Hotel du Palais Royal,paris,15,$387,995 ,5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d617625-Reviews-Grand_Hotel_du_Palais_Royal-Paris_Ile_de_France.html
Expedia.com,2019/03/29,2019/03/30,Free Wifi,Hotel Darcet,paris,10,$102,885 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d274978-Reviews-Hotel_Darcet-Paris_Ile_de_France.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant,Visit hotel website",Novotel Paris Les Halles,paris,16,$264,4674 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187147-d197424-Reviews-Novotel_Paris_Les_Halles-Paris_Ile_de_France.html
Orbitz.com,2019/03/29,2019/03/30,"Free Wifi,Breakfast included,Visit hotel website",Hotel Cecilia Paris,paris,9,,1229 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d230460-Reviews-Hotel_Cecilia_Paris-Paris_Ile_de_France.html
citizenM,2019/03/29,2019/03/30,"Free Wifi,Restaurant",citizenM Paris Gare de Lyon,paris,11,,1607 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d12455412-Reviews-CitizenM_Paris_Gare_de_Lyon-Paris_Ile_de_France.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Room service,Visit hotel website",Hotel Malte - Astotel,paris,13,$218,916 ,5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d228694-Reviews-Hotel_Malte_Astotel-Paris_Ile_de_France.html
Agoda.com,2019/03/29,2019/03/30,"Free Wifi,Room service,Visit hotel website",Hotel Fabric,paris,16,$222,1427 ,5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d4340356-Reviews-Hotel_Fabric-Paris_Ile_de_France.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Room service,Visit hotel website",Hotel du Quai de Seine,paris,11,$74,137 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187147-d7389312-Reviews-Hotel_du_Quai_de_Seine-Paris_Ile_de_France.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Room service,Visit hotel website",Victoria Palace,paris,15,$234,768 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d229528-Reviews-Victoria_Palace-Paris_Ile_de_France.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Timhotel Montmartre,paris,15,$110,1313 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187147-d229623-Reviews-Timhotel_Montmartre-Paris_Ile_de_France.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Hotel Relais Bosquet Paris,paris,15,$178,2463 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d229602-Reviews-Hotel_Relais_Bosquet_Paris-Paris_Ile_de_France.html
Hostelworld.com,2019/03/29,2019/03/30,"Free Wifi,Room service,Visit hotel website",Hotel France Albion,paris,12,$165,1290 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d282185-Reviews-Hotel_France_Albion-Paris_Ile_de_France.html
Agoda.com,2019/03/29,2019/03/30,"Free Wifi,Visit hotel website",Hotel Saint Germain,paris,15,$234,986 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d239626-Reviews-Hotel_Saint_Germain-Paris_Ile_de_France.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Breakfast included",Hotel Le Regent,paris,11,$244,367 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d236507-Reviews-Hotel_Le_Regent-Paris_Ile_de_France.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Les Piaules,paris,12,$120,317 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d8874618-Reviews-Les_Piaules-Paris_Ile_de_France.html
Orbitz.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant,Visit hotel website",Hotel La Comtesse,paris,19,$306,457 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d10159593-Reviews-Hotel_La_Comtesse-Paris_Ile_de_France.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant,Visit hotel website",Novotel Paris Centre Bercy,paris,14,$173,1659 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187147-d197487-Reviews-Novotel_Paris_Centre_Bercy-Paris_Ile_de_France.html
Agoda.com,2019/03/29,2019/03/30,"Free Wifi,Bar/Lounge,Visit hotel website",Hotel Eiffel Capitol,paris,17,$99,737 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187147-d229529-Reviews-Hotel_Eiffel_Capitol-Paris_Ile_de_France.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Room service,Visit hotel website",Hotel R de Paris,paris,10,$179,959 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d233583-Reviews-Hotel_R_de_Paris-Paris_Ile_de_France.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Breakfast included",Ibis Styles Paris Massena Olympiades,paris,14,$101,539 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187147-d197566-Reviews-Ibis_Styles_Paris_Massena_Olympiades-Paris_Ile_de_France.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Room service,Visit hotel website",Hotel Whistler,paris,15,$137,409 ,5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d321391-Reviews-Hotel_Whistler-Paris_Ile_de_France.html
