booking_provider,checkIn,checkOut,hotel_features,hotel_name,locality,no_of_deals,price_per_night,reviews,tripadvisor_rating,url
Expedia.com,2019/03/29,2019/03/30,"Visit hotel website,Free Wifi,Pool,Restaurant",Tryp Madrid Chamartin,madrid,14,$101,1425 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d228518-Reviews-Tryp_Madrid_Chamartin-Madrid.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Hotel Miau,madrid,5,$170,214 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d599697-Reviews-Hotel_Miau-Madrid.html
Travelocity,2019/03/29,2019/03/30,"Visit hotel website,Free Wifi,Room service",Tryp Madrid Cibeles Hotel,madrid,16,$129,1667 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d228472-Reviews-Tryp_Madrid_Cibeles_Hotel-Madrid.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Hostal Abadia Madrid,madrid,12,$125,422 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d2556156-Reviews-Hostal_Abadia_Madrid-Madrid.html
Travelocity,2019/03/29,2019/03/30,Free Wifi,Sercotel Togumar,madrid,16,$133,393 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d228460-Reviews-Sercotel_Togumar-Madrid.html
Travelocity,2019/03/29,2019/03/30,"Free Wifi,Restaurant,Room service",Vincci Capitol Hotel,madrid,17,$135,1766 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d228509-Reviews-Vincci_Capitol_Hotel-Madrid.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant,Room service",Elba Madrid Alcala,madrid,12,$90,948 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d282741-Reviews-Elba_Madrid_Alcala-Madrid.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant,Room service",Hotel Aravaca Village,madrid,14,$123,221 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d6856765-Reviews-Hotel_Aravaca_Village-Madrid.html
Expedia.com,2019/03/29,2019/03/30,"Visit hotel website,Free Wifi,Restaurant,Room service",AC Hotel Avenida de America,madrid,15,$124,556 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d228542-Reviews-AC_Hotel_Avenida_de_America-Madrid.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Room service,Fitness center",Aparthotel G3 Galeon,madrid,15,$90,256 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d231630-Reviews-Aparthotel_G3_Galeon-Madrid.html
Exe Hotels,2019/03/29,2019/03/30,"Free Wifi,Restaurant,Room service",Hotel Exe Plaza,madrid,16,$108,1205 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d228571-Reviews-Hotel_Exe_Plaza-Madrid.html
Melia.com,2019/03/29,2019/03/30,"Visit hotel website,Free Wifi,Room service,Bar/Lounge",Hotel Madrid Gran Via by Melia,madrid,13,$144,1516 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d228597-Reviews-Hotel_Madrid_Gran_Via_by_Melia-Madrid.html
Expedia.com,2019/03/29,2019/03/30,"Visit hotel website,Free Wifi",Hostal Ballesta,madrid,13,$107,725 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d1057646-Reviews-Hostal_Ballesta-Madrid.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Astoria Hostal,madrid,11,$82,375 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d251999-Reviews-Astoria_Hostal-Madrid.html
Booking.com,2019/03/29,2019/03/30,"Visit hotel website,Free Wifi,Restaurant,Room service",AC Hotel Madrid Feria,madrid,14,$68,415 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d647458-Reviews-AC_Hotel_Madrid_Feria-Madrid.html
Booking.com,2019/03/29,2019/03/30,"Visit hotel website,Free Wifi,Pool,Restaurant","Radisson Blu Hotel, Madrid Prado",madrid,16,$143,1072 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d1456437-Reviews-Radisson_Blu_Hotel_Madrid_Prado-Madrid.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Globales Acis & Galatea,madrid,13,$78,213 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d503537-Reviews-Globales_Acis_Galatea-Madrid.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Room service",Eurostars Central,madrid,16,$122,670 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d7192660-Reviews-Eurostars_Central-Madrid.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Hostal Madrid Star,madrid,10,$71,148 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d6877748-Reviews-Hostal_Madrid_Star-Madrid.html
NH Hotels,2019/03/29,2019/03/30,"Free Wifi,Restaurant,Room service",NH Madrid Las Tablas,madrid,15,$79,844 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d1194871-Reviews-NH_Madrid_Las_Tablas-Madrid.html
Only YOU Hotels,2019/03/29,2019/03/30,"Free Wifi,Restaurant,Visit hotel website",Only YOU Boutique Hotel Madrid,madrid,14,$251,3123 ,5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d4719800-Reviews-Only_YOU_Boutique_Hotel_Madrid-Madrid.html
Travelocity,2019/03/29,2019/03/30,"Free Wifi,Bar/Lounge",Air Rooms Madrid Airport by Premium Traveller,madrid,10,$173,213 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d6373051-Reviews-Air_Rooms_Madrid_Airport_by_Premium_Traveller-Madrid.html
Booking.com,2019/03/29,2019/03/30,Free Internet,Hotel Don Luis,madrid,11,$102,447 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d503539-Reviews-Hotel_Don_Luis-Madrid.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Pool",Hotel Mirador de Chamartin,madrid,14,$95,495 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d230839-Reviews-Hotel_Mirador_de_Chamartin-Madrid.html
Travelocity,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Hotel Agumar,madrid,18,$139,1210 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d228490-Reviews-Hotel_Agumar-Madrid.html
Booking.com,2019/03/29,2019/03/30,"Restaurant,Bar/Lounge",Travelodge Madrid Alcala,madrid,15,$59,631 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d3931426-Reviews-Travelodge_Madrid_Alcala-Madrid.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Hotel Mora,madrid,11,$123,429 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d236232-Reviews-Hotel_Mora-Madrid.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Bar/Lounge",Hotel Villa de Barajas,madrid,15,$85,480 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d230452-Reviews-Hotel_Villa_de_Barajas-Madrid.html
Travelocity,2019/03/29,2019/03/30,"Free Wifi,Bar/Lounge",Hotel Cortezo,madrid,15,$123,990 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d250777-Reviews-Hotel_Cortezo-Madrid.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Pool",Eco Alcala Suites,madrid,15,$78,361 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d670449-Reviews-Eco_Alcala_Suites-Madrid.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Hostal Vazquez de Mella,madrid,13,$74,176 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d1228485-Reviews-Hostal_Vazquez_de_Mella-Madrid.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Breakfast included",Hotel CoolRooms Atocha,madrid,7,$198,43 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d15011688-Reviews-Hotel_CoolRooms_Atocha-Madrid.html
Travelocity,2019/03/29,2019/03/30,"Free Wifi,Restaurant,Visit hotel website",Tryp Madrid Atocha Hotel,madrid,15,$148,1553 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d255206-Reviews-Tryp_Madrid_Atocha_Hotel-Madrid.html
Hostelworld.com,2019/03/29,2019/03/30,"Breakfast included,Free Internet",La Posada de Huertas,madrid,5,$68,489 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d308046-Reviews-La_Posada_de_Huertas-Madrid.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Hostal Esmeralda,madrid,9,$90,179 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d666609-Reviews-Hostal_Esmeralda-Madrid.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Hotel Plaza Mayor,madrid,11,$90,795 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d286358-Reviews-Hotel_Plaza_Mayor-Madrid.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant,Visit hotel website",AC Hotel Cuzco,madrid,16,$145,919 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d232816-Reviews-AC_Hotel_Cuzco-Madrid.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Hostal Atocha Almudena Martin,madrid,11,$97,331 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d529988-Reviews-Hostal_Atocha_Almudena_Martin-Madrid.html
Expedia.com,2019/03/29,2019/03/30,Free Wifi,JC Rooms Puerta del Sol,madrid,11,$74,578 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d1769085-Reviews-JC_Rooms_Puerta_del_Sol-Madrid.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant,Visit hotel website",Holiday Inn Madrid-Piramides,madrid,14,$113,733 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d231639-Reviews-Holiday_Inn_Madrid_Piramides-Madrid.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,CC Malasana Bed & Gastro,madrid,9,$91,344 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d3154038-Reviews-CC_Malasana_Bed_Gastro-Madrid.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Abba Madrid Hotel,madrid,13,$105,658 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d277270-Reviews-Abba_Madrid_Hotel-Madrid.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Hostal Veracruz II,madrid,11,$107,167 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d1557175-Reviews-Hostal_Veracruz_II-Madrid.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Hotel Quinta De Los Cedros,madrid,10,$118,124 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d503542-Reviews-Hotel_Quinta_De_Los_Cedros-Madrid.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,El Rincon de Gran Via,madrid,10,$138,308 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d2516096-Reviews-El_Rincon_de_Gran_Via-Madrid.html
Priceline,2019/03/29,2019/03/30,Free Wifi,Hostal Don Alfonso,madrid,5,$93,106 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d2175237-Reviews-Hostal_Don_Alfonso-Madrid.html
Travelocity,2019/03/29,2019/03/30,"Free Wifi,Restaurant",One Shot Fortuny 07,madrid,12,$142,68 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d14024743-Reviews-One_Shot_Fortuny_07-Madrid.html
Priceline,2019/03/29,2019/03/30,Free Wifi,Hostal Palacio Madrid,madrid,11,$71,91 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d8843338-Reviews-Hostal_Palacio_Madrid-Madrid.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Hostal 4C Cuatro Caminos,madrid,0,$90,127 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d3162275-Reviews-Hostal_4C_Cuatro_Caminos-Madrid.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Visit hotel website",Palafox Central Suites,madrid,12,$168,94 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d2188557-Reviews-Palafox_Central_Suites-Madrid.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant,Visit hotel website",AC Hotel Los Vascos,madrid,14,$675,200 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d277708-Reviews-AC_Hotel_Los_Vascos-Madrid.html
Only YOU Hotels,2019/03/29,2019/03/30,"Free Wifi,Restaurant,Visit hotel website",Only YOU Boutique Hotel Madrid,madrid,14,$251,3124 ,5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d4719800-Reviews-Only_YOU_Boutique_Hotel_Madrid-Madrid.html
Expedia.com,2019/03/29,2019/03/30,"Restaurant,Bar/Lounge",Travelodge Madrid Torrelaguna,madrid,13,$65,617 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d497864-Reviews-Travelodge_Madrid_Torrelaguna-Madrid.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Hotel Victoria 4,madrid,18,$147,797 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d582392-Reviews-Hotel_Victoria_4-Madrid.html
Travelocity,2019/03/29,2019/03/30,"Restaurant,Room service",Rafaelhoteles Atocha,madrid,15,$158,1484 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d228501-Reviews-Rafaelhoteles_Atocha-Madrid.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Bar/Lounge",Velazquez 45 by Pillow,madrid,13,$102,182 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d238657-Reviews-Velazquez_45_by_Pillow-Madrid.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Quatro Puerta del Sol Hotel,madrid,18,$136,1015 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d289421-Reviews-Quatro_Puerta_del_Sol_Hotel-Madrid.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Espahotel Plaza de Espana,madrid,15,$133,523 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d1146037-Reviews-Espahotel_Plaza_de_Espana-Madrid.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Breakfast included",Hostal Far Home Plaza Mayor,madrid,14,$86,161 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d6372997-Reviews-Hostal_Far_Home_Plaza_Mayor-Madrid.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Pool",Sercotel Madrid Aeropuerto,madrid,15,$87,118 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d13225159-Reviews-Sercotel_Madrid_Aeropuerto-Madrid.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Room service",Rafaelhoteles Ventas,madrid,13,$101,817 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d234292-Reviews-Rafaelhoteles_Ventas-Madrid.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant,Visit hotel website",Bastardo Hostel,madrid,11,$100,83 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d13827973-Reviews-Bastardo_Hostel-Madrid.html
Expedia.com,2019/03/29,2019/03/30,Free Wifi,Hostal Luis XV,madrid,15,$146,333 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d612753-Reviews-Hostal_Luis_XV-Madrid.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Pool",Hotel Exe Moncloa,madrid,17,$138,841 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d3909911-Reviews-Hotel_Exe_Moncloa-Madrid.html
Eurostars Hotels,2019/03/29,2019/03/30,"Free Wifi,Free parking",Eurostars Zarzuela Park,madrid,16,$122,498 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d289424-Reviews-Eurostars_Zarzuela_Park-Madrid.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Hostal Edreira,madrid,12,$73,119 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d1232834-Reviews-Hostal_Edreira-Madrid.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant,Visit hotel website",Holiday Inn Madrid - Las Tablas,madrid,13,$76,271 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d573488-Reviews-Holiday_Inn_Madrid_Las_Tablas-Madrid.html
Travelocity,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Hotel Zenit Conde de Orgaz,madrid,13,$122,456 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d234287-Reviews-Hotel_Zenit_Conde_de_Orgaz-Madrid.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Aparthotel Rosales,madrid,8,$127,100 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d597233-Reviews-Aparthotel_Rosales-Madrid.html
Expedia.com,2019/03/29,2019/03/30,Free Wifi,Hostal Madrid Sol,madrid,10,$74,107 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d4559279-Reviews-Hostal_Madrid_Sol-Madrid.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",NH Madrid Balboa,madrid,13,$123,100 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d206982-Reviews-NH_Madrid_Balboa-Madrid.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Hostal El Pilar,madrid,14,$78,221 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d595745-Reviews-Hostal_El_Pilar-Madrid.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Hostal Victoria II,madrid,11,$85,251 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d1950197-Reviews-Hostal_Victoria_II-Madrid.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Barbieri Sol Hostel,madrid,9,$82,191 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d3167877-Reviews-Barbieri_Sol_Hostel-Madrid.html
Hostelworld.com,2019/03/29,2019/03/30,Free Wifi,THC Latina Hostel,madrid,10,$107,136 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d2222785-Reviews-THC_Latina_Hostel-Madrid.html
Priceline,2019/03/29,2019/03/30,"Free Wifi,Room service",Agora Juan de Austria,madrid,14,$101,361 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d1744268-Reviews-Agora_Juan_de_Austria-Madrid.html
Expedia.com,2019/03/29,2019/03/30,Free Wifi,JC Rooms Santa Ana,madrid,12,$108,807 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d2002366-Reviews-JC_Rooms_Santa_Ana-Madrid.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Visit hotel website",Hotel Madrid Centro managed by Melia,madrid,14,$124,1240 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d228468-Reviews-Hotel_Madrid_Centro_managed_by_Melia-Madrid.html
Hostelworld.com,2019/03/29,2019/03/30,"Free Wifi,Breakfast included",Hostal Puerta del Sol,madrid,9,$119,285 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d282611-Reviews-Hostal_Puerta_del_Sol-Madrid.html
Hostelworld.com,2019/03/29,2019/03/30,Free Wifi,Los Amigos Hostel,madrid,12,$85,206 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d266366-Reviews-Los_Amigos_Hostel-Madrid.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Hostal La Selecta,madrid,5,$77,53 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d3668771-Reviews-Hostal_La_Selecta-Madrid.html
Hostelworld.com,2019/03/29,2019/03/30,Free Wifi,Hostal Bruna,madrid,11,$107,160 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d613461-Reviews-Hostal_Bruna-Madrid.html
Expedia.com,2019/03/29,2019/03/30,"Visit hotel website,Free Wifi,Restaurant,Room service",Heritage Madrid Hotel,madrid,11,$254,121 ,5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d12828930-Reviews-Heritage_Madrid_Hotel-Madrid.html
AMOMA,2019/03/29,2019/03/30,"Visit hotel website,Free Wifi,Room service,Bar/Lounge",Weare Chamartin Hotel,madrid,15,$196,1670 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d228623-Reviews-Weare_Chamartin_Hotel-Madrid.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Hotel Barajas Plaza,madrid,15,$77,250 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d1054885-Reviews-Hotel_Barajas_Plaza-Madrid.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Pool,Restaurant",Hotel Santo Domingo Madrid,madrid,18,$122,2998 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d1785447-Reviews-Hotel_Santo_Domingo_Madrid-Madrid.html
Travelocity,2019/03/29,2019/03/30,Free Wifi,Hotel Sterling,madrid,15,$144,841 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d232818-Reviews-Hotel_Sterling-Madrid.html
Expedia.com,2019/03/29,2019/03/30,Free Wifi,Eurostars Madrid Gran Via,madrid,17,$153,36 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d228560-Reviews-Eurostars_Madrid_Gran_Via-Madrid.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Espahotel Plaza Basilica,madrid,15,$113,198 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d234308-Reviews-Espahotel_Plaza_Basilica-Madrid.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Generator Madrid,madrid,11,$192,112 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d14081797-Reviews-Generator_Madrid-Madrid.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant,Bar/Lounge",NeoMagna Madrid,madrid,16,$100,396 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d6105501-Reviews-NeoMagna_Madrid-Madrid.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Aparthotel Quo Eraso,madrid,15,$98,167 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d234296-Reviews-Aparthotel_Quo_Eraso-Madrid.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Hostal Marlasca,madrid,15,$122,666 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d289298-Reviews-Hostal_Marlasca-Madrid.html
Booking.com,2019/03/29,2019/03/30,"Visit hotel website,Free Wifi,Room service,Bar/Lounge",Aparthotel Serrano Recoletos,madrid,14,$138,533 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d526792-Reviews-Aparthotel_Serrano_Recoletos-Madrid.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Hostal Maria Luisa,madrid,14,$110,147 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d677925-Reviews-Hostal_Maria_Luisa-Madrid.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant,Room service",NH Madrid Paseo de la Habana,madrid,15,$100,857 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d206981-Reviews-NH_Madrid_Paseo_de_la_Habana-Madrid.html
Expedia.com,2019/03/29,2019/03/30,Free Wifi,Hostal Armesto,madrid,11,$75,130 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d239414-Reviews-Hostal_Armesto-Madrid.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Hotel Serrano,madrid,13,$143,164 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d228655-Reviews-Hotel_Serrano-Madrid.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Hotel Trafalgar,madrid,15,$96,243 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d232808-Reviews-Hotel_Trafalgar-Madrid.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Hostal Lido,madrid,11,$74,72 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d634402-Reviews-Hostal_Lido-Madrid.html
Booking.com,2019/03/29,2019/03/30,"Visit hotel website,Free Wifi",Minas Central Suites,madrid,11,$114,56 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d11898568-Reviews-Minas_Central_Suites-Madrid.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Jc Rooms Jardines,madrid,9,$88,25 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d14920345-Reviews-Jc_Rooms_Jardines-Madrid.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Hostal San Antonio,madrid,14,$101,126 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d2631779-Reviews-Hostal_San_Antonio-Madrid.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Apartamentos En Sol,madrid,10,$138,53 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d3644096-Reviews-Apartamentos_En_Sol-Madrid.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant,Room service",Hotel Via Castellana,madrid,16,$95,696 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d228549-Reviews-Hotel_Via_Castellana-Madrid.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant,Bar/Lounge",Eco Via Lusitana,madrid,10,$77,281 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d262303-Reviews-Eco_Via_Lusitana-Madrid.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",JC Chueca,madrid,11,$125,86 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d12787822-Reviews-JC_Chueca-Madrid.html
Travelocity,2019/03/29,2019/03/30,Free Wifi,LM Rooms,madrid,11,$85,117 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d7806659-Reviews-LM_Rooms-Madrid.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Room service",Hostal Los Coronales,madrid,0,$66,159 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d1155400-Reviews-Hostal_Los_Coronales-Madrid.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Breakfast included",Hotel Negresco Gran Via,madrid,12,$119,312 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d232823-Reviews-Hotel_Negresco_Gran_Via-Madrid.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Madrid SmartRentals Puerta del Sol,madrid,12,$143,71 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d7942144-Reviews-Madrid_SmartRentals_Puerta_del_Sol-Madrid.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Pension Magdalena,madrid,0,$78,114 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d1928928-Reviews-Pension_Magdalena-Madrid.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Hostal Adria Santa Ana,madrid,0,$92,153 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187514-d1075421-Reviews-Hostal_Adria_Santa_Ana-Madrid.html
Only YOU Hotels,2019/03/29,2019/03/30,Visit hotel website,Only YOU Boutique Hotel Madrid,madrid,14,$251,3124 ,5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d4719800-Reviews-Only_YOU_Boutique_Hotel_Madrid-Madrid.html
Booking.com,2019/03/29,2019/03/30,,Vertice Roomspace,madrid,14,$60,457 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g187514-d3386102-Reviews-Vertice_Roomspace-Madrid.html
