booking_provider,checkIn,checkOut,hotel_features,hotel_name,locality,no_of_deals,price_per_night,reviews,tripadvisor_rating,url
Orbitz.com,2019/03/29,2019/03/30,"Room service,Bar/Lounge",Ibis Sydney King Street Wharf,sydney,15,$119,1234 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d1230651-Reviews-Ibis_Sydney_King_Street_Wharf-Sydney_New_South_Wales.html
Orbitz.com,2019/03/29,2019/03/30,"Free Wifi,Visit hotel website",The Bayswater Sydney,sydney,12,$93,1260 ,4 ,http://www.tripadvisor.com/Hotel_Review-g255060-d2015145-Reviews-The_Bayswater_Sydney-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Castlereagh Boutique Hotel,sydney,16,$90,841 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d257288-Reviews-Castlereagh_Boutique_Hotel-Sydney_New_South_Wales.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Breakfast included",The Mercantile Hotel,sydney,11,$106,301 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d298404-Reviews-The_Mercantile_Hotel-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Waldorf Sydney Central Serviced Apartments,sydney,14,$147,371 ,4 ,http://www.tripadvisor.com/Hotel_Review-g255060-d262568-Reviews-Waldorf_Sydney_Central_Serviced_Apartments-Sydney_New_South_Wales.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant,Visit hotel website",Springfield Lodge,sydney,11,$96,781 ,4 ,http://www.tripadvisor.com/Hotel_Review-g255060-d595809-Reviews-Springfield_Lodge-Sydney_New_South_Wales.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Pool",The York by Swiss-Belhotel,sydney,17,$187,1057 ,4 ,http://www.tripadvisor.com/Hotel_Review-g255060-d256666-Reviews-The_York_by_Swiss_Belhotel-Sydney_New_South_Wales.html
Trip.com,2019/03/29,2019/03/30,"Pool,Fitness center",Oaks on Castlereagh,sydney,13,$174,1118 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d1176568-Reviews-Oaks_on_Castlereagh-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Pool,Visit hotel website",Vibe Hotel Sydney,sydney,18,$91,3822 ,4 ,http://www.tripadvisor.com/Hotel_Review-g255060-d255425-Reviews-Vibe_Hotel_Sydney-Sydney_New_South_Wales.html
Orbitz.com,2019/03/29,2019/03/30,"Free Wifi,Breakfast included","Little Albion, a Crystalbrook Collection Boutique Hotel",sydney,11,$174,48 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d14086996-Reviews-Little_Albion_a_Crystalbrook_Collection_Boutique_Hotel-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Beachfront",Hotel Bondi,sydney,12,$154,237 ,4 ,http://www.tripadvisor.com/Hotel_Review-g947961-d298403-Reviews-Hotel_Bondi-Bondi_Greater_Sydney_New_South_Wales.html
Expedia.com,2019/03/29,2019/03/30,"Restaurant,Room service,Visit hotel website",Mantra on Kent,sydney,16,$119,1902 ,4 ,http://www.tripadvisor.com/Hotel_Review-g255060-d583797-Reviews-Mantra_on_Kent-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,"Restaurant,Room service",Sofitel Sydney Wentworth,sydney,16,$157,6202 ,4 ,http://www.tripadvisor.com/Hotel_Review-g255060-d262569-Reviews-Sofitel_Sydney_Wentworth-Sydney_New_South_Wales.html
Orbitz.com,2019/03/29,2019/03/30,,Adina Serviced Apartments Sydney Martin Place,sydney,15,$139,1281 ,4 ,http://www.tripadvisor.com/Hotel_Review-g255060-d256577-Reviews-Adina_Serviced_Apartments_Sydney_Martin_Place-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,"Restaurant,Room service,Visit hotel website",Holiday Inn Darling Harbour,sydney,15,$102,1784 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d255396-Reviews-Holiday_Inn_Darling_Harbour-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,"Free parking,Beachfront",Q Station Sydney Harbour National Park Hotel,sydney,12,$154,1276 ,4 ,http://www.tripadvisor.com/Hotel_Review-g552103-d1230893-Reviews-Q_Station_Sydney_Harbour_National_Park_Hotel-Manly_Greater_Sydney_New_South_Wales.html
Orbitz.com,2019/03/29,2019/03/30,Free Wifi,Regents Court Sydney,sydney,12,$163,280 ,4 ,http://www.tripadvisor.com/Hotel_Review-g255060-d258089-Reviews-Regents_Court_Sydney-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Pool",Arts Hotel,sydney,10,$112,435 ,4 ,http://www.tripadvisor.com/Hotel_Review-g255060-d259219-Reviews-Arts_Hotel-Sydney_New_South_Wales.html
Hostelworld.com,2019/03/29,2019/03/30,Free Internet,Railway Square YHA,sydney,10,$54,372 ,4 ,http://www.tripadvisor.com/Hotel_Review-g255060-d546247-Reviews-Railway_Square_YHA-Sydney_New_South_Wales.html
Hostelworld.com,2019/03/29,2019/03/30,Free Wifi,Manly Bunkhouse,sydney,5,$53,96 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g552103-d3223973-Reviews-Manly_Bunkhouse-Manly_Greater_Sydney_New_South_Wales.html
InterContinental,2019/03/29,2019/03/30,"Free Wifi,Pool,Visit hotel website",InterContinental Sydney Double Bay,sydney,15,$416,642 ,4 ,http://www.tripadvisor.com/Hotel_Review-g552126-d6827689-Reviews-InterContinental_Sydney_Double_Bay-Woollahra_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Breakfast included",Song Hotel Sydney,sydney,12,$115,2175 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d1523597-Reviews-Song_Hotel_Sydney-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Travelodge Hotel Sydney,sydney,15,$89,6366 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d256663-Reviews-Travelodge_Hotel_Sydney-Sydney_New_South_Wales.html
Expedia.com,2019/03/29,2019/03/30,"Pool,Fitness center",Oaks Goldsbrough Apartments,sydney,14,$114,3461 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d630951-Reviews-Oaks_Goldsbrough_Apartments-Sydney_New_South_Wales.html
Expedia.com,2019/03/29,2019/03/30,"Restaurant,Bar/Lounge",The Great Southern Hotel Sydney,sydney,13,$70,1117 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d1084661-Reviews-The_Great_Southern_Hotel_Sydney-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Cambridge Lodge Guest House,sydney,12,$64,94 ,4 ,http://www.tripadvisor.com/Hotel_Review-g3741475-d598006-Reviews-Cambridge_Lodge_Guest_House-Stanmore_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,,Sydney Hotel CBD,sydney,14,$82,311 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d8663263-Reviews-Sydney_Hotel_CBD-Sydney_New_South_Wales.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Pool",APX World Square,sydney,11,$138,490 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d1200754-Reviews-APX_World_Square-Sydney_New_South_Wales.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Beachfront,Visit hotel website",Coogee Bay Hotel - Boutique,sydney,11,$135,345 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g261609-d262325-Reviews-Coogee_Bay_Hotel_Boutique-Coogee_Randwick_Greater_Sydney_New_South_Wales.html
ibis,2019/03/29,2019/03/30,Bar/Lounge,Ibis Sydney World Square,sydney,14,$99,2063 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d256562-Reviews-Ibis_Sydney_World_Square-Sydney_New_South_Wales.html
Hostelworld.com,2019/03/29,2019/03/30,Bar/Lounge,Base Backpackers,sydney,15,$41,935 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d263592-Reviews-Base_Backpackers-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,"Pool,Fitness center",Oaks Hyde Park Plaza,sydney,13,$95,1193 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d256567-Reviews-Oaks_Hyde_Park_Plaza-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Visit hotel website",Macleay Lodge Sydney,sydney,12,$73,260 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d598066-Reviews-Macleay_Lodge_Sydney-Sydney_New_South_Wales.html
Expedia.com,2019/03/29,2019/03/30,,Maze Backpackers,sydney,12,$51,856 ,3 ,http://www.tripadvisor.com/Hotel_Review-g255060-d289123-Reviews-Maze_Backpackers-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Posh Hotel,sydney,12,$61,638 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d1935826-Reviews-Posh_Hotel-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,,Morgans Boutique Hotel,sydney,10,$102,177 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d256317-Reviews-Morgans_Boutique_Hotel-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Breakfast included",Ryals Hotel - Broadway,sydney,7,$78,116 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d13400166-Reviews-Ryals_Hotel_Broadway-Sydney_New_South_Wales.html
Expedia.com,2019/03/29,2019/03/30,Free Internet,Valentine On George,sydney,8,$116,192 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d648594-Reviews-Valentine_On_George-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,"Restaurant,Bar/Lounge",Royal Exhibition Hotel,sydney,11,$93,150 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d1607218-Reviews-Royal_Exhibition_Hotel-Sydney_New_South_Wales.html
Expedia.com,2019/03/29,2019/03/30,Free Wifi,APX Darling Harbour,sydney,12,$110,465 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d277665-Reviews-APX_Darling_Harbour-Sydney_New_South_Wales.html
Hostelworld.com,2019/03/29,2019/03/30,"Free Wifi,Breakfast included",Mad Monkey Coogee Beach,sydney,11,$48,29 ,5 ,http://www.tripadvisor.com/Hotel_Review-g261609-d298412-Reviews-Mad_Monkey_Coogee_Beach-Coogee_Randwick_Greater_Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Pool",SKYE Suites Sydney,sydney,0,$161,24 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d15266652-Reviews-SKYE_Suites_Sydney-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,The Collectionist,sydney,5,$141,28 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d14002046-Reviews-The_Collectionist-Sydney_New_South_Wales.html
Hostelworld.com,2019/03/29,2019/03/30,"Free Wifi,Breakfast included",Jolly Swagman Backpackers,sydney,11,$40,385 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d259223-Reviews-Jolly_Swagman_Backpackers-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Siesta Sydney,sydney,5,$76,195 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d4199591-Reviews-Siesta_Sydney-Sydney_New_South_Wales.html
Hostelworld.com,2019/03/29,2019/03/30,"Free Wifi,Breakfast included",Jackaroo Hostel,sydney,12,$38,297 ,4 ,http://www.tripadvisor.com/Hotel_Review-g255060-d1950653-Reviews-Jackaroo_Hostel-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,Free Internet,The Village Kings Cross,sydney,12,$46,251 ,4 ,http://www.tripadvisor.com/Hotel_Review-g255060-d263576-Reviews-The_Village_Kings_Cross-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,The Original Backpackers Hostel,sydney,10,$51,241 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d263588-Reviews-The_Original_Backpackers_Hostel-Sydney_New_South_Wales.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Visit hotel website",Casa Central Accommodation,sydney,10,$68,217 ,4 ,http://www.tripadvisor.com/Hotel_Review-g255060-d3328154-Reviews-Casa_Central_Accommodation-Sydney_New_South_Wales.html
Expedia.com,2019/03/29,2019/03/30,Free Wifi,Glebe Point YHA,sydney,10,$57,120 ,4 ,http://www.tripadvisor.com/Hotel_Review-g255060-d286115-Reviews-Glebe_Point_YHA-Sydney_New_South_Wales.html
Hostelworld.com,2019/03/29,2019/03/30,"Free Wifi,Breakfast included",Mad Monkey Backpackers on Broadway,sydney,12,$50,116 ,4 ,http://www.tripadvisor.com/Hotel_Review-g255060-d8764125-Reviews-Mad_Monkey_Backpackers_on_Broadway-Sydney_New_South_Wales.html
InterContinental,2019/03/29,2019/03/30,"Free Wifi,Pool,Visit hotel website",InterContinental Sydney Double Bay,sydney,15,$416,642 ,4 ,http://www.tripadvisor.com/Hotel_Review-g552126-d6827689-Reviews-InterContinental_Sydney_Double_Bay-Woollahra_New_South_Wales.html
Expedia.com,2019/03/29,2019/03/30,Free parking,Ibis Budget St Peters,sydney,13,$80,584 ,3 ,http://www.tripadvisor.com/Hotel_Review-g1165139-d1166560-Reviews-Ibis_Budget_St_Peters-St_Peters_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Breakfast included",Highfield Private Hotel,sydney,11,$46,106 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d577511-Reviews-Highfield_Private_Hotel-Sydney_New_South_Wales.html
Official Site,2019/03/29,2019/03/30,"Free Wifi,Pool",Park Regis City Centre,sydney,15,$79,2695 ,3 ,http://www.tripadvisor.com/Hotel_Review-g255060-d256619-Reviews-Park_Regis_City_Centre-Sydney_New_South_Wales.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",The Kirketon Hotel,sydney,14,$124,261 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d256318-Reviews-The_Kirketon_Hotel-Sydney_New_South_Wales.html
Expedia.com,2019/03/29,2019/03/30,Free Wifi,Woolbrokers Hotel,sydney,15,$70,160 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d259230-Reviews-Woolbrokers_Hotel-Sydney_New_South_Wales.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Breakfast included",Song Hotel Redfern,sydney,11,$70,486 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d262592-Reviews-Song_Hotel_Redfern-Sydney_New_South_Wales.html
Expedia.com,2019/03/29,2019/03/30,"Pool,Fitness center",Seasons Harbour Plaza,sydney,17,$90,830 ,3 ,http://www.tripadvisor.com/Hotel_Review-g255060-d256612-Reviews-Seasons_Harbour_Plaza-Sydney_New_South_Wales.html
Expedia.com,2019/03/29,2019/03/30,"Beachfront,Free Internet,Visit hotel website",Noah's Bondi,sydney,10,$61,82 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g947961-d286074-Reviews-Noah_s_Bondi-Bondi_Greater_Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Sandy Bottoms Guesthouse,sydney,10,$89,13 ,4 ,http://www.tripadvisor.com/Hotel_Review-g552103-d599794-Reviews-Sandy_Bottoms_Guesthouse-Manly_Greater_Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,Pool,Billabong Gardens,sydney,12,$61,158 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g8572746-d263546-Reviews-Billabong_Gardens-Newtown_New_South_Wales.html
Hostelworld.com,2019/03/29,2019/03/30,"Breakfast included,Free Internet",Sydney Central Backpackers,sydney,12,$40,5 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d286379-Reviews-Sydney_Central_Backpackers-Sydney_New_South_Wales.html
Hostelworld.com,2019/03/29,2019/03/30,,790 on George,sydney,12,$41,229 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d816162-Reviews-790_on_George-Sydney_New_South_Wales.html
Expedia.com,2019/03/29,2019/03/30,,Alishan International Guest House,sydney,12,$81,126 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d259202-Reviews-Alishan_International_Guest_House-Sydney_New_South_Wales.html
Expedia.com,2019/03/29,2019/03/30,"Restaurant,Bar/Lounge",Shakespeare Hotel,sydney,10,$83,56 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d3582709-Reviews-Shakespeare_Hotel-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Atlas Serviced Apartments,sydney,7,$169,17 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d14096971-Reviews-Atlas_Serviced_Apartments-Sydney_New_South_Wales.html
Priceline,2019/03/29,2019/03/30,"Free Wifi,Restaurant",DD Apartments on Broadway,sydney,6,$165,22 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d8810452-Reviews-DD_Apartments_on_Broadway-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,The Merchant Hotel,sydney,9,$89,16 ,4 ,http://www.tripadvisor.com/Hotel_Review-g255060-d13532010-Reviews-The_Merchant_Hotel-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,"Restaurant,Bar/Lounge",The Strand Hotel,sydney,0,$64,83 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d1479277-Reviews-The_Strand_Hotel-Sydney_New_South_Wales.html
Expedia.com,2019/03/29,2019/03/30,"Restaurant,Free Internet",Sydney Central Inn,sydney,12,$77,135 ,3 ,http://www.tripadvisor.com/Hotel_Review-g255060-d1673159-Reviews-Sydney_Central_Inn-Sydney_New_South_Wales.html
Hostelworld.com,2019/03/29,2019/03/30,"Free Wifi,Breakfast included",Kings Cross Backpackers,sydney,11,$50,134 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d286117-Reviews-Kings_Cross_Backpackers-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Madison Carrington Apartments,sydney,10,$162,96 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d678778-Reviews-Madison_Carrington_Apartments-Sydney_New_South_Wales.html
Hostelworld.com,2019/03/29,2019/03/30,"Free Wifi,Breakfast included",Hump Backpackers,sydney,10,$41,134 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d286381-Reviews-Hump_Backpackers-Sydney_New_South_Wales.html
Orbitz.com,2019/03/29,2019/03/30,"Free Wifi,Beachfront",Hotel Ravesis,sydney,7,$211,145 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g947961-d256849-Reviews-Hotel_Ravesis-Bondi_Greater_Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,"Breakfast included,Free Internet",Kanga House Backpackers,sydney,0,$64,100 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d286153-Reviews-Kanga_House_Backpackers-Sydney_New_South_Wales.html
Orbitz.com,2019/03/29,2019/03/30,"Free Wifi,Breakfast included",Glasgow Arms Hotel,sydney,13,$91,118 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d674339-Reviews-Glasgow_Arms_Hotel-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,Breakfast included,Zing Backpackers,sydney,8,$51,146 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d286385-Reviews-Zing_Backpackers-Sydney_New_South_Wales.html
Orbitz.com,2019/03/29,2019/03/30,"Pool,Bar/Lounge",Quality Apartments Camperdown,sydney,13,$109,180 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d257306-Reviews-Quality_Apartments_Camperdown-Sydney_New_South_Wales.html
Hostelworld.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Lord Wolseley Hotel,sydney,0,$50,61 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d1202734-Reviews-Lord_Wolseley_Hotel-Sydney_New_South_Wales.html
Priceline,2019/03/29,2019/03/30,"Free Wifi,Restaurant",East Sydney Hotel,sydney,5,$74,16 ,4 ,http://www.tripadvisor.com/Hotel_Review-g255060-d9699188-Reviews-East_Sydney_Hotel-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",The Chee Bondi,sydney,5,$148,16 ,4 ,http://www.tripadvisor.com/Hotel_Review-g947961-d8640304-Reviews-The_Chee_Bondi-Bondi_Greater_Sydney_New_South_Wales.html
InterContinental,2019/03/29,2019/03/30,"Free Wifi,Pool,Visit hotel website",InterContinental Sydney Double Bay,sydney,15,$416,642 ,4 ,http://www.tripadvisor.com/Hotel_Review-g552126-d6827689-Reviews-InterContinental_Sydney_Double_Bay-Woollahra_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,"Free parking,Pool",Ultimate Apartments Bondi Beach,sydney,14,$80,174 ,3 ,http://www.tripadvisor.com/Hotel_Review-g947961-d604116-Reviews-Ultimate_Apartments_Bondi_Beach-Bondi_Greater_Sydney_New_South_Wales.html
Expedia.com,2019/03/29,2019/03/30,Free parking,Sydney Lodge Motel,sydney,9,$77,44 ,3 ,http://www.tripadvisor.com/Hotel_Review-g255060-d664766-Reviews-Sydney_Lodge_Motel-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Coogee Prime Lodge,sydney,14,$75,33 ,3 ,http://www.tripadvisor.com/Hotel_Review-g1119998-d10717792-Reviews-Coogee_Prime_Lodge-Clovelly_Randwick_Greater_Sydney_New_South_Wales.html
Expedia.com,2019/03/29,2019/03/30,,DeVere Hotel,sydney,14,$64,587 ,3 ,http://www.tripadvisor.com/Hotel_Review-g255060-d256539-Reviews-DeVere_Hotel-Sydney_New_South_Wales.html
Expedia.com,2019/03/29,2019/03/30,"Pool,Fitness center",Seasons Darling Harbour,sydney,15,$81,552 ,3 ,http://www.tripadvisor.com/Hotel_Review-g255060-d256645-Reviews-Seasons_Darling_Harbour-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,"Breakfast included,Free Internet",Glebe Village Backpackers,sydney,10,$49,124 ,3 ,http://www.tripadvisor.com/Hotel_Review-g255060-d263577-Reviews-Glebe_Village_Backpackers-Sydney_New_South_Wales.html
Expedia.com,2019/03/29,2019/03/30,Free Wifi,Cityview Studio Accommodation,sydney,12,$70,2 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g815420-d13197025-Reviews-Cityview_Studio_Accommodation-Leichhardt_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,Free Internet,The Outback Lodge,sydney,11,$91,143 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g552103-d1465550-Reviews-The_Outback_Lodge-Manly_Greater_Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",The Grove,sydney,0,$58,3 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g815420-d7808956-Reviews-The_Grove-Leichhardt_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,Bar/Lounge,Quality Suites Camperdown,sydney,12,$89,38 ,3 ,http://www.tripadvisor.com/Hotel_Review-g255060-d2040572-Reviews-Quality_Suites_Camperdown-Sydney_New_South_Wales.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Breakfast included",Crown Hotel,sydney,11,$186,56 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d653619-Reviews-Crown_Hotel-Sydney_New_South_Wales.html
Hostelworld.com,2019/03/29,2019/03/30,Free parking,Rooftop Travellers Lodge,sydney,0,$31,52 ,3 ,http://www.tripadvisor.com/Hotel_Review-g255060-d275612-Reviews-Rooftop_Travellers_Lodge-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,"Free Internet,Visit hotel website",Home Backpackers,sydney,10,$67,256 ,3 ,http://www.tripadvisor.com/Hotel_Review-g255060-d938833-Reviews-Home_Backpackers-Sydney_New_South_Wales.html
Expedia.com,2019/03/29,2019/03/30,,Coogee Beach House,sydney,10,$68,37 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g261609-d3845732-Reviews-Coogee_Beach_House-Coogee_Randwick_Greater_Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,,Dulcis Domus on Kent,sydney,0,$179,5 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d12603965-Reviews-Dulcis_Domus_on_Kent-Sydney_New_South_Wales.html
Hostelworld.com,2019/03/29,2019/03/30,,Ady's Place Backpackers,sydney,9,$43,16 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d286098-Reviews-Ady_s_Place_Backpackers-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Beachfront",Coogee Bay Hotel - Pub Style,sydney,0,$134,39 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g261609-d657988-Reviews-Coogee_Bay_Hotel_Pub_Style-Coogee_Randwick_Greater_Sydney_New_South_Wales.html
Hostelworld.com,2019/03/29,2019/03/30,Free Wifi,The Downing Hostel,sydney,5,$44,47 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d10402291-Reviews-The_Downing_Hostel-Sydney_New_South_Wales.html
Hostelworld.com,2019/03/29,2019/03/30,Breakfast included,Backpackers HQ,sydney,6,$29,136 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d569905-Reviews-Backpackers_HQ-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,The King's Hotel Sydney,sydney,10,$64,10 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d12166121-Reviews-The_King_s_Hotel_Sydney-Sydney_New_South_Wales.html
Orbitz.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant,Visit hotel website","Hotel Harry, an Ascend Hotel Collection Member",sydney,12,$127,171 ,3 ,http://www.tripadvisor.com/Hotel_Review-g255060-d8374981-Reviews-Hotel_Harry_an_Ascend_Hotel_Collection_Member-Sydney_New_South_Wales.html
Agoda.com,2019/03/29,2019/03/30,,Sydney Boutique Lodges,sydney,8,$84,2 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d15125292-Reviews-Sydney_Boutique_Lodges-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,,DD Apartments On Sussex Street (Previously Dulcis Domus Apartments On Sussex),sydney,0,$211,2 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d15744427-Reviews-DD_Apartments_On_Sussex_Street_Previously_Dulcis_Domus_Apartments_On_Sussex-Sydney_Ne.html
Expedia.com,2019/03/29,2019/03/30,Free Internet,Asylum Sydney,sydney,11,$68,90 ,3 ,http://www.tripadvisor.com/Hotel_Review-g255060-d816160-Reviews-Asylum_Sydney-Sydney_New_South_Wales.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Manly Beach Hotel Est. 1964,sydney,8,$115,10 ,3 ,http://www.tripadvisor.com/Hotel_Review-g552103-d14040113-Reviews-Manly_Beach_Hotel_Est_1964-Manly_Greater_Sydney_New_South_Wales.html
